,CODIGO,PERIODO_ACADEMICO,NUM_CREDITOS,GPA,real_GPA
619,11320001,202020,15.0,64.2,4.28
620,11320002,202010,15.0,62.89999999999999,4.19
621,11320002,202020,14.0,55.4,3.96
622,11320004,202010,15.0,58.6,3.91
623,11320004,202020,14.0,60.3,4.31
624,11320005,202010,15.0,53.7,3.58
625,11320005,202020,14.0,17.3,1.24
626,11320006,202010,15.0,51.4,3.43
627,11320006,202020,13.0,54.300000000000004,4.18
628,11320007,202010,15.0,65.8,4.39
629,11320007,202020,14.0,63.800000000000004,4.56
630,11320008,202010,15.0,56.699999999999996,3.78
631,11320008,202020,12.0,51.5,4.29
632,11320009,202010,15.0,45.8,3.05
633,11320010,202010,15.0,59.599999999999994,3.97
634,11320010,202020,14.0,58.0,4.14
635,11320011,202010,15.0,50.5,3.37
636,11320013,202010,15.0,53.9,3.59
637,11320014,202010,15.0,60.9,4.06
638,11320014,202020,14.0,58.199999999999996,4.16
639,11320015,202010,15.0,57.4,3.83
640,11320015,202020,14.0,55.9,3.99
641,11320016,202010,15.0,66.39999999999999,4.43
642,11320016,202020,14.0,59.8,4.27
643,11320017,202010,15.0,10.5,0.7
644,11412001,201210,16.0,56.60000000000001,3.54
645,11412001,201220,13.0,47.099999999999994,3.62
646,11412001,201310,12.0,40.6,3.38
647,11412001,201320,17.0,57.199999999999996,3.36
648,11412001,201410,12.0,28.200000000000003,2.35
649,11412001,201420,13.0,38.1,2.93
650,11412001,201510,5.0,17.799999999999997,3.56
651,11412001,201520,17.0,52.8,3.11
652,11412001,201610,20.0,29.4,1.47
653,11412001,201620,18.0,30.699999999999996,1.71
654,11412001,201710,4.0,10.000000000000002,2.5
655,11412001,201720,4.0,11.6,2.9
656,11412002,201210,16.0,60.099999999999994,3.76
657,11412002,201220,14.0,53.6,3.83
658,11412002,201310,14.0,54.3,3.88
659,11412002,201320,20.0,70.8,3.54
660,11412002,201410,17.0,62.9,3.7
661,11412002,201420,22.0,90.1,4.1
662,11412002,201510,15.0,60.5,4.03
663,11412002,201520,18.0,76.5,4.25
664,11412002,201610,12.0,33.2,2.77
665,11412002,201620,8.0,36.0,4.5
666,11412003,201210,19.0,68.89999999999999,3.63
667,11412003,201220,70.0,300.70000000000005,4.3
668,11412003,201310,12.0,40.5,3.38
669,11412004,201210,16.0,56.5,3.53
670,11412004,201220,85.0,345.9,4.07
671,11412004,201310,18.0,67.6,3.76
672,11412004,201320,17.0,61.99999999999999,3.65
673,11412004,201410,9.0,30.8,3.42
674,11412004,201420,2.0,5.0,2.5
675,11412004,201520,4.0,1.8,0.45
676,11412004,201610,4.0,13.2,3.3
677,11412004,201620,8.0,40.0,5.0
678,11412005,201210,16.0,56.599999999999994,3.54
679,11412005,201220,11.0,36.300000000000004,3.3
680,11412005,201310,15.0,49.199999999999996,3.28
681,11412005,201320,18.0,58.89999999999999,3.27
682,11412005,201410,18.0,55.099999999999994,3.06
683,11412005,201420,16.0,60.8,3.8
684,11412005,201510,20.0,72.69999999999999,3.63
685,11412005,201520,20.0,73.30000000000001,3.67
686,11412005,201610,13.0,50.300000000000004,3.87
687,11412005,201620,19.0,61.199999999999996,3.22
688,11412006,201210,14.0,51.89999999999999,3.71
689,11412006,201220,9.0,32.3,3.59
690,11412008,201210,14.0,46.0,3.29
691,11412008,201220,13.0,31.9,2.45
692,11412008,201310,13.0,31.6,2.43
693,11412008,201320,18.0,46.1,2.56
694,11412008,201410,10.0,22.7,2.27
695,11412011,201210,67.0,287.20000000000005,4.29
696,11412011,201220,12.0,44.599999999999994,3.72
697,11412011,201310,4.0,14.0,3.5
698,11412011,201320,20.0,72.0,3.6
699,11412011,201410,7.0,21.4,3.06
700,11412011,201510,18.0,69.80000000000001,3.88
701,11412011,201520,11.0,39.400000000000006,3.58
702,11412011,201610,6.0,20.8,3.47
703,11412011,201620,12.0,37.6,3.13
704,11412012,201210,16.0,57.5,3.59
705,11412012,201220,14.0,53.0,3.79
706,11412012,201310,9.0,16.799999999999997,1.87
707,11412013,201210,16.0,62.4,3.9
708,11412013,201220,14.0,56.199999999999996,4.01
709,11412013,201310,14.0,56.1,4.01
710,11412013,201320,20.0,83.89999999999999,4.19
711,11412013,201410,18.0,72.3,4.02
712,11412013,201420,20.0,87.9,4.4
713,11412013,201510,19.0,82.4,4.34
714,11412013,201520,16.0,68.0,4.25
715,11412013,201610,16.0,57.0,3.56
716,11412015,201210,14.0,50.199999999999996,3.59
717,11412015,201220,15.0,51.599999999999994,3.44
718,11412015,201310,15.0,51.8,3.45
719,11412015,201320,17.0,55.0,3.24
720,11412015,201410,19.0,63.99999999999999,3.37
721,11412015,201420,18.0,64.19999999999999,3.57
722,11412015,201510,21.0,77.10000000000001,3.67
723,11412015,201520,17.0,60.900000000000006,3.58
724,11412015,201610,14.0,37.099999999999994,2.65
725,11412015,201620,8.0,39.2,4.9
726,11412016,201210,16.0,59.3,3.71
727,11412016,201220,14.0,46.3,3.31
728,11412016,201310,15.0,54.39999999999999,3.63
729,11412016,201320,20.0,68.2,3.41
730,11412016,201410,17.0,52.0,3.06
731,11412016,201420,14.0,52.7,3.76
732,11412016,201510,18.0,68.7,3.82
733,11412016,201520,18.0,67.60000000000001,3.76
734,11412016,201610,16.0,61.8,3.86
735,11412016,201720,6.0,7.8,1.3
736,11412016,201810,8.0,32.8,4.1
737,11412017,201210,16.0,55.3,3.46
738,11412017,201220,14.0,48.800000000000004,3.49
739,11412017,201310,12.0,40.8,3.4
740,11412017,201320,17.0,52.3,3.08
741,11412017,201410,12.0,38.099999999999994,3.17
742,11412017,201420,16.0,56.2,3.51
743,11412017,201510,18.0,65.7,3.65
744,11412017,201520,22.0,79.30000000000001,3.6
745,11412017,201610,17.0,60.6,3.56
746,11412017,201620,13.0,52.9,4.07
747,11412017,201710,18.0,62.4,3.47
748,11412020,201210,16.0,52.2,3.26
749,11412020,201220,13.0,30.0,2.31
750,11412020,201310,3.0,2.7,0.9
751,11412021,201210,16.0,59.19999999999999,3.7
752,11412021,201220,14.0,49.7,3.55
753,11412021,201310,12.0,41.1,3.42
754,11412021,201320,18.0,58.9,3.27
755,11412021,201410,18.0,54.60000000000001,3.03
756,11412021,201420,12.0,38.5,3.21
757,11412021,201510,15.0,56.1,3.74
758,11412021,201520,19.0,59.8,3.15
759,11412021,201610,19.0,64.1,3.37
760,11412021,201611,2.0,6.6,3.3
761,11412021,201620,13.0,45.7,3.52
762,11412021,201710,17.0,56.800000000000004,3.34
763,11412022,201210,16.0,60.8,3.8
764,11412024,201210,19.0,74.5,3.92
765,11412024,201220,13.0,51.39999999999999,3.95
766,11412024,201310,14.0,50.800000000000004,3.63
767,11412024,201320,20.0,69.80000000000001,3.49
768,11412024,201410,13.0,46.2,3.55
769,11412024,201420,16.0,61.10000000000001,3.82
770,11412024,201510,21.0,75.1,3.58
771,11412024,201520,17.0,64.19999999999999,3.78
772,11412024,201610,13.0,35.1,2.7
773,11412024,201620,13.0,59.6,4.58
774,11412025,201210,14.0,42.4,3.03
775,11412028,201210,14.0,53.900000000000006,3.85
776,11412028,201220,62.0,246.30000000000004,3.97
777,11412028,201310,7.0,19.900000000000002,2.84
778,11412028,201320,16.0,51.0,3.19
779,11412028,201410,8.0,24.000000000000004,3.0
780,11412028,201420,4.0,12.4,3.1
781,11412028,201510,18.0,70.2,3.9
782,11412028,201520,18.0,69.2,3.84
783,11412028,201610,7.0,26.099999999999998,3.73
784,11412028,201620,12.0,35.2,2.93
785,11412501,201220,16.0,48.39999999999999,3.02
786,11412503,201220,16.0,54.900000000000006,3.43
787,11412503,201310,10.0,15.4,1.54
788,11412504,201220,16.0,64.6,4.04
789,11412504,201310,14.0,52.8,3.77
790,11412504,201320,14.0,50.1,3.58
791,11412504,201410,20.0,62.699999999999996,3.14
792,11412504,201420,14.0,52.900000000000006,3.78
793,11412504,201510,15.0,53.00000000000001,3.53
794,11412504,201520,20.0,72.7,3.64
795,11412504,201610,20.0,82.7,4.14
796,11412504,201620,16.0,62.099999999999994,3.88
797,11412504,201710,19.0,61.6,3.24
798,11412506,201220,14.0,51.9,3.71
799,11412506,201310,12.0,40.7,3.39
800,11412506,201320,16.0,49.9,3.12
801,11412507,201220,16.0,64.9,4.06
802,11412507,201310,14.0,53.699999999999996,3.84
803,11412508,201220,16.0,62.7,3.92
804,11412508,201310,11.0,40.6,3.69
805,11412509,201220,16.0,57.199999999999996,3.58
806,11412509,201310,14.0,46.300000000000004,3.31
807,11412509,201320,14.0,51.3,3.66
808,11412509,201410,20.0,59.6,2.98
809,11412509,201420,19.0,66.2,3.48
810,11412509,201510,17.0,53.0,3.12
811,11412509,201520,19.0,65.2,3.43
812,11412509,201610,19.0,65.60000000000001,3.45
813,11412509,201620,12.0,41.8,3.48
814,11412509,201710,15.0,45.400000000000006,3.03
815,11412510,201220,16.0,55.3,3.46
816,11412510,201310,71.0,303.20000000000005,4.27
817,11412510,201320,17.0,64.0,3.76
818,11412510,201410,10.0,36.7,3.67
819,11412510,201420,15.0,50.10000000000001,3.34
820,11412510,201510,17.0,53.800000000000004,3.16
821,11412510,201520,4.0,13.8,3.45
822,11412510,201610,12.0,40.0,3.33
823,11412511,201220,16.0,60.29999999999999,3.77
824,11412511,201310,14.0,48.8,3.49
825,11412511,201320,15.0,55.6,3.71
826,11412511,201410,17.0,55.599999999999994,3.27
827,11412511,201420,14.0,54.1,3.86
828,11412511,201510,17.0,60.0,3.53
829,11412511,201520,22.0,88.7,4.03
830,11412511,201610,19.0,58.300000000000004,3.07
831,11412511,201620,13.0,53.1,4.08
832,11412511,201710,13.0,58.5,4.5
833,11413002,201310,16.0,67.5,4.22
834,11413003,201310,15.0,46.0,3.07
835,11413003,201320,11.0,24.300000000000004,2.21
836,11413003,201410,17.0,41.9,2.46
837,11413003,201420,6.0,11.400000000000002,1.9
838,11413005,201310,16.0,63.199999999999996,3.95
839,11413005,201320,14.0,54.89999999999999,3.92
840,11413005,201410,14.0,54.99999999999999,3.93
841,11413005,201420,20.0,76.6,3.83
842,11413005,201510,18.0,78.60000000000001,4.37
843,11413005,201520,20.0,82.2,4.11
844,11413005,201610,19.0,83.6,4.4
845,11413005,201620,15.0,62.099999999999994,4.14
846,11413005,201710,17.0,50.8,2.99
847,11413006,201310,16.0,62.099999999999994,3.88
848,11413006,201320,14.0,47.6,3.4
849,11413006,201410,15.0,53.39999999999999,3.56
850,11413006,201420,18.0,65.2,3.62
851,11413006,201510,16.0,65.7,4.11
852,11413006,201520,19.0,75.19999999999999,3.96
853,11413006,201610,20.0,79.3,3.96
854,11413006,201620,16.0,59.599999999999994,3.72
855,11413006,201710,17.0,56.0,3.29
856,11413006,201720,10.0,48.0,4.8
857,11413007,201310,16.0,62.599999999999994,3.91
858,11413007,201320,14.0,48.5,3.46
859,11413007,201410,14.0,53.9,3.85
860,11413007,201420,20.0,70.4,3.52
861,11413007,201510,20.0,77.5,3.88
862,11413007,201520,18.0,70.8,3.93
863,11413007,201610,18.0,65.4,3.63
864,11413007,201620,17.0,67.0,3.94
865,11413007,201710,13.0,34.0,2.62
866,11413007,201720,10.0,48.8,4.88
867,11413008,201310,73.0,320.2,4.39
868,11413008,201320,14.0,39.5,2.82
869,11413008,201410,19.0,55.099999999999994,2.9
870,11413008,201420,15.0,49.900000000000006,3.33
871,11413008,201510,18.0,60.400000000000006,3.36
872,11413008,201520,20.0,53.0,2.65
873,11413008,201710,8.0,33.4,4.18
874,11413008,201720,10.0,45.8,4.58
875,11413010,201310,16.0,60.099999999999994,3.76
876,11413010,201320,14.0,50.4,3.6
877,11413010,201410,14.0,50.4,3.6
878,11413010,201420,17.0,51.1,3.01
879,11413010,201510,17.0,60.4,3.55
880,11413010,201520,17.0,64.69999999999999,3.81
881,11413010,201610,21.0,84.1,4.0
882,11413010,201620,18.0,71.99999999999999,4.0
883,11413010,201710,14.0,51.0,3.64
884,11413010,201720,17.0,59.400000000000006,3.49
885,11413013,201310,16.0,74.0,4.62
886,11413013,201320,14.0,59.2,4.23
887,11413013,201410,14.0,59.300000000000004,4.24
888,11413013,201420,20.0,81.19999999999999,4.06
889,11413013,201510,18.0,79.2,4.4
890,11413013,201520,20.0,86.9,4.35
891,11413013,201610,19.0,86.3,4.54
892,11413013,201620,15.0,62.0,4.13
893,11413013,201710,17.0,58.699999999999996,3.45
894,11413014,201310,16.0,55.60000000000001,3.48
895,11413014,201320,14.0,44.99999999999999,3.21
896,11413014,201410,15.0,44.1,2.94
897,11413014,201420,12.0,39.199999999999996,3.27
898,11413014,201510,14.0,41.900000000000006,2.99
899,11413014,201520,20.0,57.9,2.9
900,11413014,201610,17.0,45.0,2.65
901,11413016,201310,94.0,371.50000000000006,3.95
902,11413016,201320,24.0,95.3,3.97
903,11413016,201410,16.0,61.699999999999996,3.86
904,11413016,201420,19.0,66.0,3.47
905,11413017,201310,72.0,306.4,4.26
906,11413017,201320,12.0,34.8,2.9
907,11413501,201320,59.0,261.1,4.43
908,11413501,201410,14.0,53.5,3.82
909,11413501,201420,19.0,68.30000000000001,3.59
910,11413501,201510,14.0,55.599999999999994,3.97
911,11413501,201520,16.0,56.699999999999996,3.54
912,11413501,201610,19.0,53.8,2.83
913,11413501,201620,12.0,49.8,4.15
914,11413504,201320,67.0,285.9,4.27
915,11413504,201410,16.0,58.50000000000001,3.66
916,11413504,201510,17.0,63.5,3.74
917,11413504,201520,15.0,53.8,3.59
918,11413504,201610,16.0,61.699999999999996,3.86
919,11413504,201620,11.0,40.5,3.68
920,11413504,201710,11.0,26.1,2.37
921,11413504,201720,8.0,40.0,5.0
922,11413505,201320,67.0,294.20000000000005,4.39
923,11413505,201410,12.0,41.8,3.48
924,11413505,201420,16.0,59.8,3.74
925,11413505,201510,17.0,53.099999999999994,3.12
926,11413505,201520,17.0,61.9,3.64
927,11413505,201610,17.0,53.9,3.17
928,11413505,201620,9.0,35.2,3.91
929,11413505,201710,8.0,40.0,5.0
930,11413507,201320,21.0,73.1,3.48
931,11413507,201410,10.0,31.7,3.17
932,11413507,201420,16.0,48.2,3.01
933,11413507,201510,16.0,58.400000000000006,3.65
934,11413507,201520,17.0,46.8,2.75
935,11413507,201610,15.0,47.2,3.15
936,11413507,201620,5.0,15.4,3.08
937,11413508,201320,16.0,64.7,4.04
938,11413509,201320,17.0,63.39999999999999,3.73
939,11413509,201410,15.0,49.3,3.29
940,11413509,201420,10.0,33.0,3.3
941,11413509,201510,3.0,11.6,3.87
942,11413509,201520,19.0,59.50000000000001,3.13
943,11413509,201610,66.0,272.6,4.13
944,11413509,201620,20.0,71.30000000000001,3.57
945,11413509,201710,6.0,23.0,3.83
946,11413509,201720,12.0,34.4,2.87
947,11413510,201320,6.0,0.0,0.0
948,11413512,201320,22.0,37.9,1.72
949,11413513,201320,16.0,56.5,3.53
950,11413513,201410,14.0,50.900000000000006,3.64
951,11413513,201420,14.0,49.3,3.52
952,11413513,201510,20.0,75.9,3.8
953,11413513,201520,17.0,58.19999999999999,3.42
954,11413513,201610,20.0,76.1,3.8
955,11413513,201620,21.0,79.2,3.77
956,11413513,201710,8.0,31.0,3.88
957,11413513,201720,6.0,24.999999999999996,4.17
958,11413513,201810,14.0,37.5,2.68
959,11413513,201820,8.0,32.8,4.1
960,11413514,201320,11.0,2.0999999999999996,0.19
961,11414001,201410,16.0,57.2,3.58
962,11414001,201420,14.0,43.199999999999996,3.09
963,11414001,201510,9.0,26.4,2.93
964,11414001,201520,18.0,49.0,2.72
965,11414001,201610,5.0,17.5,3.5
966,11414001,201620,17.0,51.0,3.0
967,11414001,201720,6.0,22.2,3.7
968,11414001,201810,15.0,51.099999999999994,3.41
969,11414001,201820,20.0,61.99999999999999,3.1
970,11414001,201910,17.0,47.9,2.82
971,11414001,201920,17.0,56.7,3.34
972,11414001,202010,20.0,79.79999999999998,3.99
973,11414001,202020,16.0,50.6,3.16
974,11414002,201410,13.0,45.5,3.5
975,11414002,201420,16.0,60.9,3.81
976,11414002,201510,11.0,40.0,3.64
977,11414002,201520,20.0,67.7,3.38
978,11414002,201610,16.0,58.2,3.64
979,11414002,201620,19.0,64.8,3.41
980,11414002,201710,21.0,73.0,3.48
981,11414002,201720,16.0,61.4,3.84
982,11414002,201810,15.0,56.0,3.73
983,11414002,201820,17.0,57.2,3.36
984,11414003,201410,69.0,290.5,4.21
985,11414003,201420,17.0,55.4,3.26
986,11414003,201510,19.0,46.699999999999996,2.46
987,11414003,201520,4.0,10.2,2.55
988,11414006,201410,16.0,58.900000000000006,3.68
989,11414006,201420,14.0,46.9,3.35
990,11414006,201510,12.0,47.699999999999996,3.97
991,11414007,201410,16.0,54.199999999999996,3.39
992,11414007,201420,13.0,48.8,3.75
993,11414007,201510,13.0,46.9,3.61
994,11414007,201520,18.0,67.8,3.77
995,11414007,201610,18.0,63.4,3.52
996,11414007,201620,17.0,67.5,3.97
997,11414007,201710,16.0,58.8,3.68
998,11414007,201720,9.0,32.099999999999994,3.57
999,11414007,201810,8.0,23.5,2.94
1000,11414007,201910,6.0,23.2,3.87
1001,11414008,201410,11.0,27.6,2.51
1002,11414008,201420,16.0,14.899999999999999,0.93
1003,11414010,201410,5.0,1.2,0.24
1004,11414010,201420,18.0,12.799999999999999,0.71
1005,11414010,201510,4.0,15.0,3.75
1006,11414010,201520,19.0,8.5,0.45
1007,11414501,201420,16.0,62.49999999999999,3.91
1008,11414501,201510,14.0,55.49999999999999,3.96
1009,11414501,201520,14.0,53.400000000000006,3.81
1010,11414501,201610,20.0,78.80000000000001,3.94
1011,11414501,201620,18.0,73.9,4.11
1012,11414501,201710,20.0,83.9,4.2
1013,11414501,201720,19.0,77.1,4.06
1014,11414501,201810,15.0,63.5,4.23
1015,11414501,201820,17.0,58.99999999999999,3.47
1016,11414503,201420,16.0,58.79999999999999,3.67
1017,11414503,201510,14.0,60.8,4.34
1018,11414503,201520,14.0,50.5,3.61
1019,11414503,201610,20.0,74.9,3.74
1020,11414503,201620,18.0,71.2,3.96
1021,11414503,201710,20.0,80.8,4.04
1022,11414503,201720,19.0,71.5,3.76
1023,11414503,201810,15.0,61.1,4.07
1024,11414503,201820,17.0,59.1,3.48
1025,11414504,201420,16.0,63.599999999999994,3.97
1026,11414504,201510,14.0,58.3,4.16
1027,11414506,201420,69.0,276.90000000000003,4.01
1028,11414506,201510,16.0,67.0,4.19
1029,11414506,201520,16.0,58.9,3.68
1030,11414506,201610,6.0,22.799999999999997,3.8
1031,11414507,201420,16.0,56.400000000000006,3.53
1032,11414507,201510,14.0,39.300000000000004,2.81
1033,11414507,201520,13.0,27.199999999999996,2.09
1034,11414507,201610,5.0,3.0,0.6
1035,11414509,201420,16.0,60.400000000000006,3.78
1036,11414509,201510,14.0,56.099999999999994,4.01
1037,11414509,201520,14.0,56.599999999999994,4.04
1038,11414509,201610,20.0,79.30000000000001,3.97
1039,11414509,201620,18.0,72.79999999999998,4.04
1040,11414509,201710,20.0,85.1,4.26
1041,11414509,201720,19.0,72.8,3.83
1042,11414509,201810,15.0,63.60000000000001,4.24
1043,11414509,201820,17.0,59.8,3.52
1044,11414510,201420,16.0,9.700000000000001,0.61
1045,11414511,201420,16.0,54.7,3.42
1046,11415004,201510,16.0,58.4,3.65
1047,11415004,201520,11.0,42.9,3.9
1048,11415004,201610,16.0,57.5,3.59
1049,11415005,201510,16.0,54.0,3.38
1050,11415005,201520,15.0,54.5,3.63
1051,11415005,201610,15.0,58.6,3.91
1052,11415005,201620,26.0,101.49999999999999,3.9
1053,11415005,201710,18.0,71.6,3.98
1054,11415005,201720,17.0,64.2,3.78
1055,11415005,201810,21.0,84.90000000000002,4.04
1056,11415005,201820,15.0,62.400000000000006,4.16
1057,11415005,201910,17.0,59.9,3.52
1058,11415008,201510,16.0,47.6,2.98
1059,11415008,201520,12.0,42.6,3.55
1060,11415008,201610,15.0,56.9,3.79
1061,11415008,201620,21.0,80.19999999999999,3.82
1062,11415008,201710,20.0,74.6,3.73
1063,11415008,201720,17.0,60.39999999999999,3.55
1064,11415008,201810,20.0,72.3,3.62
1065,11415008,201820,15.0,57.6,3.84
1066,11415008,201910,14.0,39.00000000000001,2.79
1067,11415008,201920,8.0,40.0,5.0
1068,11415501,201520,16.0,63.300000000000004,3.96
1069,11415503,201520,16.0,55.3,3.46
1070,11416001,201610,16.0,56.3,3.52
1071,11416003,201610,16.0,57.6,3.6
1072,11416003,201620,14.0,42.89999999999999,3.06
1073,11416003,201710,15.0,30.4,2.03
1074,11416003,201720,15.0,36.699999999999996,2.45
1075,11416003,201810,6.0,13.8,2.3
1076,11416003,201820,5.0,0.6000000000000001,0.12
1077,11416004,201610,16.0,62.3,3.89
1078,11416005,201610,16.0,57.1,3.57
1079,11416005,201620,14.0,50.49999999999999,3.61
1080,11416005,201710,17.0,58.79999999999999,3.46
1081,11416005,201720,18.0,62.800000000000004,3.49
1082,11416005,201810,18.0,67.2,3.73
1083,11416005,201820,19.0,75.6,3.98
1084,11416005,201910,19.0,70.19999999999999,3.69
1085,11416005,201920,17.0,53.6,3.15
1086,11416005,202010,16.0,67.9,4.24
1087,11416005,202020,8.0,33.6,4.2
1088,11416006,201610,41.0,154.1,3.76
1089,11416006,201620,17.0,44.6,2.62
1090,11416006,201710,3.0,5.2,1.73
1091,11416006,201720,3.0,4.8,1.6
1092,11416007,201610,16.0,61.0,3.81
1093,11416007,201620,14.0,54.0,3.86
1094,11416007,201710,15.0,56.0,3.73
1095,11416007,201720,20.0,76.79999999999998,3.84
1096,11416007,201810,19.0,79.6,4.19
1097,11416007,201820,21.0,88.89999999999999,4.23
1098,11416007,201910,19.0,77.69999999999999,4.09
1099,11416007,201920,15.0,62.39999999999999,4.16
1100,11416007,202010,17.0,62.5,3.68
1101,11416009,201610,28.0,111.39999999999999,3.98
1102,11416009,201620,71.0,304.1,4.28
1103,11416009,201910,13.0,52.4,4.03
1104,11416009,201920,21.0,70.0,3.33
1105,11416009,202010,12.0,50.7,4.23
1106,11416009,202020,8.0,0.0,0.0
1107,11416012,201610,16.0,24.8,1.55
1108,11416013,201610,16.0,67.7,4.23
1109,11416013,201620,14.0,57.4,4.1
1110,11416013,201710,15.0,59.300000000000004,3.95
1111,11416013,201720,19.0,77.2,4.06
1112,11416013,201810,19.0,81.79999999999998,4.31
1113,11416013,201820,19.0,83.5,4.39
1114,11416013,201910,19.0,80.3,4.23
1115,11416013,201920,15.0,62.6,4.17
1116,11416013,202010,17.0,59.0,3.47
1117,11416501,201620,17.0,58.7,3.45
1118,11416501,201710,16.0,52.50000000000001,3.28
1119,11416501,201720,12.0,41.199999999999996,3.43
1120,11416501,201810,19.0,65.39999999999999,3.44
1121,11416501,201820,19.0,62.1,3.27
1122,11416501,201910,18.0,57.400000000000006,3.19
1123,11416501,201920,15.0,57.3,3.82
1124,11416501,202010,18.0,72.6,4.03
1125,11416501,202020,18.0,72.4,4.02
1126,11416502,201620,16.0,57.4,3.59
1127,11416502,201710,19.0,74.2,3.91
1128,11416502,201720,15.0,53.199999999999996,3.55
1129,11416503,201620,16.0,5.8,0.36
1130,11416504,201620,78.0,321.09999999999997,4.12
1131,11416505,201620,16.0,56.300000000000004,3.52
1132,11416505,201710,14.0,46.6,3.33
1133,11416505,201720,15.0,34.5,2.3
1134,11416505,201810,14.0,47.8,3.41
1135,11416505,201820,4.0,13.0,3.25
1136,11416505,201910,18.0,60.4,3.36
1137,11416505,201920,16.0,57.49999999999999,3.59
1138,11416505,202010,18.0,74.2,4.12
1139,11416505,202020,17.0,60.7,3.57
1140,11416506,201620,16.0,41.5,2.59
