CODIGO,FECHA_SOLICITUD,TIPO
55614508,2016-06-03,reingreso
55714055,2016-06-03,reingreso
66115503,2016-06-03,reingreso
66615038,2016-06-03,reingreso
11710030,2016-06-07,aplazamiento
11713004,2016-06-07,aplazamiento
11714502,2016-06-07,aplazamiento
11815505,2016-06-07,reingreso
66112007,2016-06-07,aplazamiento
66116007,2016-06-07,aplazamiento
66215501,2016-06-07,aplazamiento
66416064,2016-06-07,aplazamiento
91612507,2016-06-07,reingreso
55711054,2016-06-08,reingreso
55714014,2016-06-08,reingreso
66409005,2016-06-08,reingreso
88214005,2016-06-08,aplazamiento
92713017,2016-06-08,reingreso
88213012,2016-06-09,aplazamiento
33312538,2016-06-10,reingreso
55515502,2016-06-10,reingreso
92415506,2016-06-10,reingreso
95815009,2016-06-10,reingreso
33315067,2016-06-13,aplazamiento
66109515,2016-06-13,reingreso
66311501,2016-06-13,reingreso
66613538,2016-06-13,reingreso
66614044,2016-06-13,aplazamiento
66616044,2016-06-13,aplazamiento
66616056,2016-06-13,aplazamiento
77112012,2016-06-13,reingreso
77113004,2016-06-13,reingreso
77115516,2016-06-13,reingreso
77212006,2016-06-13,reingreso
77212026,2016-06-13,reingreso
77212509,2016-06-13,reingreso
11313018,2016-06-14,reingreso
91910529,2016-06-14,reingreso
33111530,2016-06-15,reingreso
33199007,2016-06-15,reingreso
33214031,2016-06-15,reingreso
33314514,2016-06-15,reingreso
33315009,2016-06-15,aplazamiento
88214522,2016-06-15,reingreso
55312522,2016-06-16,reingreso
55116030,2016-06-17,aplazamiento
55514534,2016-06-17,reingreso
55615006,2016-06-17,reingreso
66312005,2016-06-17,aplazamiento
66415540,2016-06-17,aplazamiento
77415002,2016-06-17,reingreso
95016004,2016-06-17,aplazamiento
11411505,2016-06-21,reingreso
11605019,2016-06-21,reingreso
11912521,2016-06-21,aplazamiento
66413064,2016-06-21,aplazamiento
66613007,2016-06-21,aplazamiento
77112502,2016-06-21,aplazamiento
77114012,2016-06-21,aplazamiento
91616020,2016-06-21,aplazamiento
91908519,2016-06-21,reingreso
91915012,2016-06-21,reingreso
99309005,2016-06-21,reingreso
99606002,2016-06-21,reingreso
33312001,2016-06-22,reingreso
66615533,2016-06-22,aplazamiento
77411004,2016-06-22,aplazamiento
11814019,2016-06-23,reingreso
33109552,2016-06-23,reingreso
33110011,2016-06-23,reingreso
33114030,2016-06-23,aplazamiento
33212039,2016-06-23,reingreso
33311072,2016-06-23,reingreso
92715513,2016-06-23,reingreso
33214018,2016-06-27,reingreso
55712611,2016-06-27,reingreso
55715031,2016-06-27,reingreso
66109515,2016-06-27,aplazamiento
66113524,2016-06-27,reingreso
66512020,2016-06-27,reingreso
66614033,2016-06-27,reingreso
91714003,2016-06-27,reingreso
95814507,2016-06-27,reingreso
95814509,2016-06-27,reingreso
95814514,2016-06-27,reingreso
95814515,2016-06-27,reingreso
95814516,2016-06-27,reingreso
95814517,2016-06-27,reingreso
11707030,2016-06-28,reingreso
11710055,2016-06-28,aplazamiento
11712511,2016-06-28,reingreso
55114017,2016-06-28,aplazamiento
55614030,2016-06-28,aplazamiento
55713539,2016-06-28,reingreso
93213028,2016-06-28,reingreso
93214505,2016-06-28,reingreso
77415531,2016-06-30,reingreso
33312039,2016-07-01,reingreso
33312044,2016-07-01,aplazamiento
66111525,2016-07-01,reingreso
66411063,2016-07-01,reingreso
66411541,2016-07-01,aplazamiento
66411553,2016-07-01,aplazamiento
66411561,2016-07-01,reingreso
66412509,2016-07-01,aplazamiento
66412510,2016-07-01,aplazamiento
66413040,2016-07-01,reingreso
66413098,2016-07-01,aplazamiento
66413556,2016-07-01,aplazamiento
88214005,2016-07-01,reingreso
55310508,2016-07-05,aplazamiento
55315040,2016-07-05,aplazamiento
55509019,2016-07-05,reingreso
55511536,2016-07-05,aplazamiento
55514551,2016-07-05,aplazamiento
55615022,2016-07-05,aplazamiento
55711507,2016-07-05,reingreso
33102053,2016-07-06,reingreso
33107549,2016-07-06,reingreso
33109504,2016-07-06,reingreso
33109513,2016-07-06,reingreso
33110549,2016-07-06,reingreso
33198510,2016-07-06,reingreso
99814509,2016-07-06,reingreso
77113023,2016-07-07,reingreso
77208004,2016-07-07,reingreso
77213004,2016-07-07,aplazamiento
55113513,2016-07-08,reingreso
33313053,2016-07-09,aplazamiento
55712504,2016-07-09,aplazamiento
55713087,2016-07-09,reingreso
77412508,2016-07-09,reingreso
55510004,2016-07-10,reingreso
55612022,2016-07-10,reingreso
33312009,2016-07-11,aplazamiento
55712555,2016-07-11,aplazamiento
55715080,2016-07-11,aplazamiento
66308507,2016-07-11,aplazamiento
66411116,2016-07-11,aplazamiento
66413530,2016-07-11,aplazamiento
66415094,2016-07-11,aplazamiento
66415588,2016-07-11,reingreso
77412019,2016-07-11,aplazamiento
77413037,2016-07-11,aplazamiento
95814510,2016-07-11,reingreso
55310518,2016-07-12,aplazamiento
55515514,2016-07-12,aplazamiento
55616006,2016-07-12,aplazamiento
55714512,2016-07-12,aplazamiento
66310510,2016-07-12,aplazamiento
66311004,2016-07-12,aplazamiento
66311007,2016-07-12,aplazamiento
66616039,2016-07-12,aplazamiento
95015019,2016-07-12,reingreso
95015514,2016-07-12,reingreso
33110526,2016-07-13,aplazamiento
33112537,2016-07-13,reingreso
33114039,2016-07-13,aplazamiento
66615064,2016-07-13,aplazamiento
92415506,2016-07-13,aplazamiento
92416006,2016-07-13,aplazamiento
11411501,2016-07-14,reingreso
11607008,2016-07-14,reingreso
11710001,2016-07-14,reingreso
11710018,2016-07-14,reingreso
66412532,2016-07-14,aplazamiento
66412551,2016-07-14,aplazamiento
66614008,2016-07-14,aplazamiento
91915007,2016-07-14,reingreso
95315501,2016-07-14,reingreso
98412034,2016-07-14,reingreso
55111508,2016-07-15,reingreso
55115510,2016-07-15,aplazamiento
55211014,2016-07-15,aplazamiento
55510062,2016-07-15,aplazamiento
33315066,2016-07-18,aplazamiento
11411019,2016-07-19,reingreso
91615014,2016-07-19,reingreso
33108539,2016-07-21,reingreso
33113529,2016-07-21,reingreso
33114002,2016-07-21,aplazamiento
33114512,2016-07-21,aplazamiento
33316017,2016-07-21,aplazamiento
66410077,2016-07-21,reingreso
77314014,2016-07-21,aplazamiento
92313502,2016-07-21,reingreso
92313505,2016-07-21,reingreso
92715004,2016-07-21,reingreso
92715514,2016-07-21,reingreso
55111511,2016-07-22,aplazamiento
55116017,2016-07-22,aplazamiento
55314060,2016-07-22,reingreso
55515014,2016-07-22,aplazamiento
55516007,2016-07-22,aplazamiento
55516040,2016-07-22,aplazamiento
66414131,2016-07-22,aplazamiento
66415024,2016-07-22,aplazamiento
66513017,2016-07-22,aplazamiento
66613526,2016-07-22,aplazamiento
92416009,2016-07-22,aplazamiento
95015534,2016-07-22,reingreso
33314012,2016-07-25,aplazamiento
33314045,2016-07-25,aplazamiento
11411006,2016-07-26,reingreso
11411016,2016-07-26,aplazamiento
91616016,2016-07-26,aplazamiento
55713539,2016-07-27,aplazamiento
92316006,2016-07-28,aplazamiento
11412016,2016-07-29,aplazamiento
55312544,2016-07-29,aplazamiento
55313006,2016-07-29,aplazamiento
55314531,2016-07-29,aplazamiento
55515048,2016-07-29,aplazamiento
66112053,2016-07-29,reingreso
93915513,2016-07-29,reingreso
95015525,2016-07-29,reingreso
95016001,2016-07-29,aplazamiento
66410524,2016-08-01,aplazamiento
66415108,2016-08-01,aplazamiento
66613036,2016-08-01,aplazamiento
11711505,2016-08-02,aplazamiento
11716018,2016-08-02,aplazamiento
66416103,2016-08-02,aplazamiento
91916002,2016-08-02,aplazamiento
95316007,2016-08-02,aplazamiento
33214508,2016-08-03,aplazamiento
66412519,2016-08-03,aplazamiento
92716020,2016-08-03,aplazamiento
55316045,2016-08-05,aplazamiento
55512081,2016-08-05,aplazamiento
55713085,2016-08-08,aplazamiento
88212513,2016-08-08,aplazamiento
33311059,2016-08-09,aplazamiento
33107566,2016-08-10,aplazamiento
33312051,2016-08-10,aplazamiento
33312067,2016-08-10,aplazamiento
11816519,2016-08-11,aplazamiento
33116020,2016-08-11,aplazamiento
55216001,2016-08-12,aplazamiento
66114003,2016-08-12,aplazamiento
66114511,2016-08-12,aplazamiento
91616025,2016-08-12,aplazamiento
33111006,2016-08-24,aplazamiento
66413556,2016-08-29,reingreso
77413507,2016-08-30,aplazamiento
55615012,2016-09-05,aplazamiento
33110030,2016-09-07,reingreso
98616529,2016-09-13,aplazamiento
98616530,2016-09-13,aplazamiento
55711032,2016-09-16,aplazamiento
33214018,2016-09-21,reingreso
33313051,2016-09-26,aplazamiento
55115513,2016-09-30,aplazamiento
55712535,2016-09-30,aplazamiento
66112007,2016-10-03,reingreso
66510035,2016-10-03,reingreso
66613526,2016-10-06,reingreso
33313038,2016-10-07,reingreso
77415503,2016-10-07,reingreso
55713085,2016-10-10,reingreso
33315070,2016-10-12,reingreso
66509516,2016-10-12,reingreso
33313502,2016-10-13,reingreso
33316017,2016-10-13,reingreso
66412510,2016-10-13,reingreso
66412560,2016-10-14,reingreso
33111504,2016-10-19,reingreso
33315009,2016-10-20,reingreso
66412519,2016-10-20,reingreso
33315503,2016-10-21,reingreso
66613007,2016-10-21,reingreso
66614044,2016-10-21,reingreso
33312009,2016-10-24,reingreso
33312036,2016-10-24,reingreso
33314515,2016-10-24,reingreso
55711032,2016-10-24,reingreso
66616054,2016-10-24,reingreso
66111016,2016-10-28,reingreso
66515505,2016-10-28,aplazamiento
66615038,2016-10-28,reingreso
66511009,2016-10-31,reingreso
66615064,2016-11-01,reingreso
66215501,2016-11-03,reingreso
11715019,2016-11-04,reingreso
55115003,2016-11-04,reingreso
55116017,2016-11-04,reingreso
55311057,2016-11-04,reingreso
55511524,2016-11-04,reingreso
55512048,2016-11-04,reingreso
11708054,2016-11-08,reingreso
66415094,2016-11-08,reingreso
66416064,2016-11-08,reingreso
33107583,2016-11-09,reingreso
33114030,2016-11-09,reingreso
55509001,2016-11-10,reingreso
66411559,2016-11-10,reingreso
66612559,2016-11-10,reingreso
77108010,2016-11-10,reingreso
77111005,2016-11-10,reingreso
77111511,2016-11-10,reingreso
77112502,2016-11-10,reingreso
77114017,2016-11-10,reingreso
77210009,2016-11-10,reingreso
55113512,2016-11-11,reingreso
55115005,2016-11-11,reingreso
55115009,2016-11-11,reingreso
55216001,2016-11-11,reingreso
55514553,2016-11-11,reingreso
55716001,2016-11-11,aplazamiento
66214003,2016-11-11,reingreso
66616044,2016-11-11,reingreso
33311021,2016-11-14,reingreso
33311045,2016-11-14,reingreso
33313066,2016-11-14,reingreso
33314519,2016-11-14,reingreso
77415047,2016-11-14,reingreso
77113019,2016-11-16,reingreso
77115522,2016-11-16,reingreso
77206001,2016-11-16,reingreso
66308507,2016-11-17,reingreso
66615049,2016-11-17,aplazamiento
11713511,2016-11-18,reingreso
55512081,2016-11-18,reingreso
55516522,2016-11-18,aplazamiento
55614508,2016-11-18,aplazamiento
55712535,2016-11-18,reingreso
66114517,2016-11-18,reingreso
66412105,2016-11-18,reingreso
66415011,2016-11-18,reingreso
66612517,2016-11-18,reingreso
95316508,2016-11-18,aplazamiento
33313053,2016-11-21,reingreso
55714546,2016-11-21,reingreso
55715529,2016-11-21,aplazamiento
66109515,2016-11-21,reingreso
91915509,2016-11-21,reingreso
11416009,2016-11-22,aplazamiento
66311004,2016-11-22,reingreso
66313510,2016-11-22,reingreso
66415503,2016-11-22,reingreso
11815501,2016-11-23,reingreso
33111040,2016-11-23,reingreso
33114033,2016-11-23,aplazamiento
33311036,2016-11-23,reingreso
33313051,2016-11-23,reingreso
66413530,2016-11-23,reingreso
66616016,2016-11-23,aplazamiento
77115525,2016-11-23,reingreso
77116021,2016-11-23,aplazamiento
77116031,2016-11-23,aplazamiento
77209030,2016-11-23,reingreso
11710062,2016-11-24,reingreso
55113508,2016-11-25,reingreso
55213006,2016-11-25,reingreso
55315006,2016-11-25,aplazamiento
55516518,2016-11-25,aplazamiento
66513017,2016-11-25,reingreso
95014524,2016-11-25,reingreso
66410518,2016-11-28,reingreso
33316520,2016-11-29,aplazamiento
66313009,2016-11-29,reingreso
33112034,2016-11-30,reingreso
33215004,2016-11-30,reingreso
77211517,2016-11-30,reingreso
33110557,2016-12-01,reingreso
33112525,2016-12-01,reingreso
33316524,2016-12-01,aplazamiento
66414131,2016-12-01,reingreso
55114017,2016-12-02,reingreso
55315040,2016-12-02,reingreso
55316045,2016-12-02,reingreso
55515048,2016-12-02,reingreso
55515519,2016-12-02,aplazamiento
66116035,2016-12-02,reingreso
95014001,2016-12-02,reingreso
95016004,2016-12-02,reingreso
95016016,2016-12-02,reingreso
66310022,2016-12-05,aplazamiento
92416506,2016-12-05,aplazamiento
11609509,2016-12-06,reingreso
11912521,2016-12-06,reingreso
88213509,2016-12-06,aplazamiento
88213528,2016-12-06,reingreso
88215530,2016-12-06,aplazamiento
91915508,2016-12-06,reingreso
33102516,2016-12-07,reingreso
33113009,2016-12-07,reingreso
33116020,2016-12-07,reingreso
33206022,2016-12-07,reingreso
33216022,2016-12-07,reingreso
77215001,2016-12-07,aplazamiento
77412019,2016-12-07,reingreso
55713550,2016-12-09,reingreso
55715080,2016-12-09,reingreso
11711505,2016-12-13,reingreso
33109552,2016-12-13,reingreso
33213031,2016-12-13,reingreso
55310518,2016-12-13,reingreso
55315506,2016-12-13,aplazamiento
55612028,2016-12-13,reingreso
55615510,2016-12-13,aplazamiento
66311028,2016-12-13,reingreso
77416510,2016-12-13,aplazamiento
98816508,2016-12-13,reingreso
66111001,2016-12-14,aplazamiento
66311019,2016-12-14,aplazamiento
66411042,2016-12-14,aplazamiento
66411503,2016-12-14,aplazamiento
66413550,2016-12-14,aplazamiento
55713116,2016-12-15,reingreso
66413010,2016-12-15,aplazamiento
66413091,2016-12-15,aplazamiento
66413509,2016-12-15,aplazamiento
66413539,2016-12-15,aplazamiento
66416035,2016-12-15,aplazamiento
33311035,2016-12-16,reingreso
33315032,2016-12-16,reingreso
33316512,2016-12-16,aplazamiento
66412121,2016-12-16,aplazamiento
77109509,2016-12-16,reingreso
88216013,2016-12-16,aplazamiento
55312544,2016-12-19,reingreso
55712008,2016-12-19,reingreso
55714055,2016-12-19,reingreso
66410051,2016-12-19,aplazamiento
66410524,2016-12-19,reingreso
66413566,2016-12-19,aplazamiento
77213004,2016-12-19,aplazamiento
77214008,2016-12-19,reingreso
77216504,2016-12-19,aplazamiento
33108067,2016-12-20,reingreso
33110506,2016-12-20,aplazamiento
33114038,2016-12-20,aplazamiento
55108017,2016-12-20,reingreso
55115510,2016-12-20,reingreso
66509507,2016-12-20,reingreso
66409503,2016-12-21,reingreso
77207519,2016-12-21,reingreso
33315018,2016-12-29,reingreso
55712504,2016-12-29,reingreso
11402501,2017-01-10,reingreso
11410528,2017-01-10,reingreso
11413507,2017-01-10,aplazamiento
33315066,2017-01-10,reingreso
55315516,2017-01-10,reingreso
66410091,2017-01-10,reingreso
11416504,2017-01-11,aplazamiento
55713516,2017-01-11,aplazamiento
66114003,2017-01-11,reingreso
66411558,2017-01-11,aplazamiento
66414027,2017-01-11,aplazamiento
77110017,2017-01-11,reingreso
77112006,2017-01-11,reingreso
77114516,2017-01-11,reingreso
77215513,2017-01-11,aplazamiento
77313001,2017-01-11,aplazamiento
11413008,2017-01-12,reingreso
11715011,2017-01-12,aplazamiento
55716508,2017-01-12,aplazamiento
55716517,2017-01-12,aplazamiento
66411121,2017-01-12,aplazamiento
66412025,2017-01-12,aplazamiento
92415506,2017-01-12,reingreso
11411505,2017-01-13,aplazamiento
33107566,2017-01-13,reingreso
33311059,2017-01-13,reingreso
55315043,2017-01-13,reingreso
55512062,2017-01-13,aplazamiento
55512562,2017-01-13,aplazamiento
55515506,2017-01-13,aplazamiento
55716519,2017-01-13,aplazamiento
66116013,2017-01-13,reingreso
66411079,2017-01-13,reingreso
66415055,2017-01-13,reingreso
66416114,2017-01-13,reingreso
92907503,2017-01-13,reingreso
95011503,2017-01-13,reingreso
95016001,2017-01-13,reingreso
33311085,2017-01-16,reingreso
66412551,2017-01-16,aplazamiento
66415107,2017-01-16,aplazamiento
99315010,2017-01-16,reingreso
33311103,2017-01-17,reingreso
66415567,2017-01-17,aplazamiento
88214502,2017-01-17,aplazamiento
11411019,2017-01-18,reingreso
11416504,2017-01-18,aplazamiento
11912515,2017-01-18,aplazamiento
11912519,2017-01-18,reingreso
33109504,2017-01-18,reingreso
33115027,2017-01-18,reingreso
55712508,2017-01-18,aplazamiento
66113504,2017-01-18,aplazamiento
66413083,2017-01-18,aplazamiento
66414553,2017-01-18,aplazamiento
66510019,2017-01-18,aplazamiento
66516020,2017-01-18,aplazamiento
77116017,2017-01-18,reingreso
77210011,2017-01-18,aplazamiento
91616016,2017-01-18,reingreso
92710505,2017-01-18,reingreso
92713519,2017-01-18,reingreso
92715509,2017-01-18,reingreso
99814516,2017-01-18,reingreso
92415009,2017-01-19,reingreso
92415515,2017-01-19,reingreso
99515510,2017-01-19,reingreso
55516013,2017-01-20,aplazamiento
55516503,2017-01-20,aplazamiento
55612026,2017-01-20,reingreso
55713508,2017-01-20,aplazamiento
93915539,2017-01-20,reingreso
33108542,2017-01-23,reingreso
33110552,2017-01-23,reingreso
33114039,2017-01-23,reingreso
66413506,2017-01-23,aplazamiento
77413526,2017-01-23,aplazamiento
11608508,2017-01-24,reingreso
11814022,2017-01-24,reingreso
33111547,2017-01-24,reingreso
33312502,2017-01-24,reingreso
66412095,2017-01-24,aplazamiento
88216521,2017-01-24,aplazamiento
91614503,2017-01-24,reingreso
91616009,2017-01-24,reingreso
91616029,2017-01-24,reingreso
91616509,2017-01-24,aplazamiento
91914517,2017-01-24,reingreso
33102579,2017-01-25,reingreso
33114512,2017-01-25,aplazamiento
33213013,2017-01-25,aplazamiento
66416595,2017-01-25,aplazamiento
77115035,2017-01-25,reingreso
77213007,2017-01-25,aplazamiento
77312506,2017-01-25,aplazamiento
55714512,2017-01-26,aplazamiento
11815017,2017-01-27,aplazamiento
33114039,2017-01-27,reingreso
55513102,2017-01-27,aplazamiento
55514017,2017-01-27,aplazamiento
55514522,2017-01-27,aplazamiento
55516029,2017-01-27,aplazamiento
55516048,2017-01-27,aplazamiento
55516538,2017-01-27,aplazamiento
55615506,2017-01-27,aplazamiento
55714047,2017-01-27,aplazamiento
77114017,2017-01-27,reingreso
92312001,2017-01-27,reingreso
93212520,2017-01-27,reingreso
33313075,2017-01-30,aplazamiento
55711041,2017-01-30,aplazamiento
66416017,2017-01-30,aplazamiento
11316004,2017-01-31,aplazamiento
66412565,2017-01-31,aplazamiento
66614515,2017-01-31,aplazamiento
88214001,2017-01-31,aplazamiento
91916514,2017-01-31,aplazamiento
95216504,2017-01-31,aplazamiento
92712527,2017-02-01,reingreso
11815502,2017-02-02,aplazamiento
33316060,2017-02-02,aplazamiento
66414557,2017-02-02,aplazamiento
66311004,2017-02-03,aplazamiento
66314501,2017-02-03,aplazamiento
77416511,2017-02-03,aplazamiento
92713017,2017-02-03,reingreso
92715020,2017-02-03,reingreso
55312065,2017-02-06,aplazamiento
55512004,2017-02-06,aplazamiento
55516045,2017-02-06,aplazamiento
55613032,2017-02-06,aplazamiento
55614505,2017-02-06,aplazamiento
55712541,2017-02-06,aplazamiento
66114014,2017-02-06,aplazamiento
33111005,2017-02-07,aplazamiento
91916011,2017-02-07,reingreso
93413533,2017-02-07,reingreso
33312548,2017-02-08,aplazamiento
77107010,2017-02-08,aplazamiento
77114003,2017-02-08,aplazamiento
77413525,2017-02-08,aplazamiento
77415053,2017-02-08,aplazamiento
91313501,2017-02-08,reingreso
91315005,2017-02-08,reingreso
92311004,2017-02-08,reingreso
92315006,2017-02-08,reingreso
92316012,2017-02-08,reingreso
33316017,2017-02-10,aplazamiento
33316053,2017-02-10,aplazamiento
77414518,2017-02-10,aplazamiento
95016546,2017-02-10,aplazamiento
95016549,2017-02-10,aplazamiento
95016551,2017-02-10,aplazamiento
11815504,2017-02-13,aplazamiento
92416503,2017-02-13,aplazamiento
98816513,2017-02-14,aplazamiento
55711534,2017-02-15,aplazamiento
66613548,2017-02-15,aplazamiento
92307021,2017-02-15,reingreso
95512018,2017-02-15,reingreso
88217035,2017-02-17,aplazamiento
33114510,2017-02-20,aplazamiento
55515030,2017-02-21,aplazamiento
77416523,2017-02-21,aplazamiento
77207512,2017-02-22,aplazamiento
92307502,2017-02-22,reingreso
95512022,2017-02-22,reingreso
66511518,2017-02-24,aplazamiento
11712502,2017-02-28,aplazamiento
