PERIODO,COD_MAT,COD_DOCENTE
202010,33236,3450
202010,33237,5507
202010,33238,5113
202010,33241,3450
202010,33242,5507
202010,33244,2235
202010,33245,1677
202010,33247,59
202010,33248,5305
202010,33250,3744
202010,33251,3510
202010,33252,4824
202010,33253,1028
202010,33254,5305
202010,33255,3450
202010,33256,5349
202010,33258,4824
202010,33259,1489
202010,33301,5510
202010,33303,3180
202010,33304,3109
202010,33308,5333
202010,33309,4080
202010,33310,3683
202010,33311,3109
202010,33312,4390
202010,33314,3498
202010,33316,5510
202010,33317,5509
202010,33318,4828
202010,33319,4178
202010,33322,4754
202010,33322,5149
202010,33323,4080
202010,33324,3294
202010,33326,4828
202010,33328,3498
202010,33328,2358
202010,33329,3623
202010,33330,5509
202010,33331,667
202010,33333,4736
202010,33334,4449
202010,33335,3623
202010,33336,4378
202010,33336,3467
202010,33339,4378
202010,33340,3653
202010,33341,3467
202010,33342,3467
202010,33342,3860
202010,33342,5149
202010,33343,3109
202010,33344,4828
202010,33345,4736
202010,33346,4828
202010,33347,3653
202010,33348,3910
202010,33349,3467
202010,33349,5149
202010,33349,3860
202010,33350,3467
202010,33351,3245
202010,33352,3467
202010,33352,3245
202010,33356,4390
202010,33356,4178
202010,33357,5333
202010,33358,5333
202010,33359,4410
202010,33360,3467
202010,33360,3623
202010,33360,3245
202010,33361,3860
202010,33361,4080
202010,33362,4390
202010,55114,2466
202010,55122,3824
202010,55127,4909
202010,55134,5475
202010,55135,5344
202010,55140,54
202010,55141,4909
202010,55143,5344
202010,55144,3521
202010,55145,857
202010,55147,3827
202010,55150,3521
202010,55151,857
202010,55152,7
202010,55153,15
202010,55154,3827
202010,55158,3521
202010,55159,857
202010,55160,17
202010,55203,1930
202010,55210,1351
202010,55210,4182
202010,55214,2815
202010,55215,4266
202010,55215,2927
202010,55215,4264
202010,55215,4848
202010,55218,1397
202010,55221,601
202010,55227,1015
202010,55228,1399
202010,55229,804
202010,55232,1092
202010,55234,233
202010,55236,4705
202010,55238,213
202010,55242,213
202010,55245,1397
202010,55250,2342
202010,55258,1351
202010,55259,694
202010,55259,1092
202010,55301,5111
202010,55301,5479
202010,55301,3769
202010,55301,3648
202010,55301,325
202010,55302,4336
202010,55302,3779
202010,55302,2940
202010,55302,3025
202010,55302,4542
202010,55302,423
202010,55302,3566
202010,55302,325
202010,55302,4513
202010,55302,5111
202010,55302,3782
202010,55308,3566
202010,55308,4676
202010,55309,4811
202010,55309,4544
202010,55309,4850
202010,55309,5253
202010,55310,418
202010,55310,4513
202010,55310,4540
202010,55311,4513
202010,55311,4676
202010,55312,1129
202010,55318,302
202010,55319,3781
202010,55319,3782
202010,55319,5479
202010,55319,3779
202010,55319,325
202010,55319,5111
202010,55319,1930
202010,55319,423
202010,55323,3769
202010,55323,5111
202010,55324,5253
202010,55324,4850
202010,55324,4851
202010,55325,129
202010,55326,4887
202010,55329,4851
202010,55329,4850
202010,55329,4544
202010,55330,5109
202010,55331,3924
202010,55332,302
202010,55333,1683
202010,55336,2265
202010,55337,2265
202010,55338,4544
202010,55338,5396
202010,55339,5300
202010,55340,5219
202010,55343,5329
202010,55344,1337
202010,55345,213
202010,55346,2468
202010,55347,302
202010,55347,4458
202010,55350,537
202010,55351,4458
202010,55352,2550
202010,55353,1337
202010,55357,4239
202010,55358,5300
202010,55360,2550
202010,55401,3680
202010,55401,4640
202010,55401,5111
202010,55402,4640
202010,55402,3769
202010,55403,4400
202010,55404,3907
202010,55404,3167
202010,55408,4640
202010,55408,3679
202010,55409,4722
202010,55410,1411
202010,55410,4640
202010,55411,5479
202010,55412,1411
202010,55414,4991
202010,55416,4211
202010,55419,3680
202010,55419,4513
202010,55423,1411
202010,55424,3019
202010,55425,2268
202010,55426,4324
202010,55427,4211
202010,55429,3019
202010,55430,5236
202010,55431,3019
202010,55432,4199
202010,55433,4679
202010,55436,5236
202010,55437,5236
202010,55438,5611
202010,55439,1411
202010,55440,2085
202010,55443,2085
202010,55444,5391
202010,55445,1411
202010,55447,5236
202010,55450,537
202010,55453,4324
202010,55458,2268
202010,55460,2085
202010,55503,2925
202010,55512,5252
202010,55514,5000
202010,55520,4394
202010,55523,3917
202010,55527,2925
202010,55527,539
202010,55530,4961
202010,55532,2891
202010,55532,3043
202010,55533,5396
202010,55533,2887
202010,55534,857
202010,55537,3374
202010,55538,5000
202010,55540,3801
202010,55542,7
202010,55544,5475
202010,55546,7
202010,55547,2531
202010,55549,4945
202010,55551,5475
202010,55552,3801
202010,55553,4961
202010,55554,3917
202010,55560,4394
202010,55562,4909
202010,55613,2466
202010,55620,1716
202010,55621,4187
202010,55624,3374
202010,55627,4239
202010,55628,3729
202010,55629,1716
202010,55630,4187
202010,55631,4189
202010,55632,4498
202010,55633,4656
202010,55635,4239
202010,55636,3729
202010,55637,4187
202010,55638,1399
202010,55640,5253
202010,55641,4239
202010,55642,3447
202010,55643,4187
202010,55644,5345
202010,55646,1399
202010,55647,4187
202010,55648,4239
202010,55649,3729
202010,55650,4189
202010,55651,4189
202010,55653,4705
202010,55654,4189
202010,55655,4705
202010,55656,4705
202010,55657,4794
202010,55658,4189
202010,55659,4794
202010,55661,4705
202010,55662,5345
202010,55663,4794
202010,55664,4187
202010,55665,1399
202010,55668,4290
202010,55669,1399
202010,55670,0
202010,55671,4794
202010,55704,3776
202010,55704,4039
202010,55707,3183
202010,55707,4746
202010,55707,3607
202010,55707,3830
202010,55707,5360
202010,55709,5145
202010,55709,3082
202010,55709,4511
202010,55709,3830
202010,55712,4324
202010,55714,4675
202010,55719,4991
202010,55720,3296
202010,55723,3907
202010,55727,4221
202010,55729,4221
202010,55730,5097
202010,55732,4675
202010,55733,4722
202010,55734,3907
202010,55734,5241
202010,55736,4989
202010,55737,3260
202010,55738,2981
202010,55740,4435
202010,55741,4710
202010,55742,4989
202010,55743,5097
202010,55744,3681
202010,55745,5241
202010,55746,4989
202010,55747,4675
202010,55748,3681
202010,55748,5097
202010,55749,5241
202010,55751,4710
202010,55752,4710
202010,55753,5097
202010,55754,3681
202010,55755,4324
202010,55759,4400
202010,55760,3167
202010,55762,2981
202010,66103,3826
202010,66103,2219
202010,66110,5406
202010,66110,397
202010,66112,380
202010,66112,2908
202010,66114,5400
202010,66124,5089
202010,66124,2576
202010,66124,5341
202010,66124,4820
202010,66125,4931
202010,66127,2151
202010,66127,2915
202010,66127,5406
202010,66128,3603
202010,66131,1244
202010,66131,3890
202010,66132,2863
202010,66133,4581
202010,66134,3143
202010,66135,2982
202010,66136,2982
202010,66137,4843
202010,66138,2982
202010,66139,3826
202010,66140,5503
202010,66141,2151
202010,66142,5524
202010,66143,5524
202010,66144,5406
202010,66144,2982
202010,66144,2104
202010,66144,5089
202010,66144,5341
202010,66144,4581
202010,66144,3603
202010,66144,1732
202010,66146,1244
202010,66146,397
202010,66146,4581
202010,66146,2104
202010,66147,5341
202010,66147,2104
202010,66147,1732
202010,66147,5089
202010,66149,5272
202010,66149,2576
202010,66151,4413
202010,66151,3194
202010,66151,5089
202010,66151,4581
202010,66151,2982
202010,66151,665
202010,66151,2576
202010,66151,5524
202010,66151,2151
202010,66151,4820
202010,66151,729
202010,66152,1732
202010,66153,5272
202010,66154,2392
202010,66154,950
202010,66155,5089
202010,66155,4697
202010,66155,4696
202010,66155,5169
202010,66155,5006
202010,66156,5089
202010,66158,3143
202010,66158,4820
202010,66159,5272
202010,66161,1053
202010,66161,5289
202010,66201,3837
202010,66203,2442
202010,66216,2908
202010,66217,2442
202010,66219,2442
202010,66224,4509
202010,66225,3937
202010,66226,3260
202010,66236,2442
202010,66241,2243
202010,66243,397
202010,66246,3377
202010,66246,5056
202010,66246,3268
202010,66246,3937
202010,66246,3378
202010,66248,3472
202010,66250,3837
202010,66250,3937
202010,66251,3472
202010,66252,5007
202010,66252,2411
202010,66252,3937
202010,66252,5523
202010,66252,5056
202010,66254,4599
202010,66255,5056
202010,66256,481
202010,66256,2243
202010,66257,2442
202010,66259,1512
202010,66259,5056
202010,66259,3937
202010,66259,5523
202010,66261,2243
202010,66262,3937
202010,66263,3472
202010,66264,5264
202010,66265,5056
202010,66266,3837
202010,66267,4599
202010,66303,1124
202010,66308,1124
202010,66310,1630
202010,66311,4071
202010,66312,4424
202010,66312,2908
202010,66314,4424
202010,66318,5000
202010,66318,4645
202010,66318,5348
202010,66318,441
202010,66321,953
202010,66323,4177
202010,66324,5502
202010,66325,5503
202010,66327,4101
202010,66329,1124
202010,66330,1460
202010,66334,3121
202010,66335,3121
202010,66336,1124
202010,66337,3587
202010,66337,5135
202010,66337,4177
202010,66337,3121
202010,66342,5135
202010,66343,2292
202010,66348,1124
202010,66349,4177
202010,66349,4198
202010,66350,5135
202010,66351,2574
202010,66352,2574
202010,66355,1124
202010,66356,4095
202010,66356,2832
202010,66356,4177
202010,66356,2292
202010,66359,952
202010,66360,3587
202010,66361,4177
202010,66362,953
202010,66363,1699
202010,66364,1460
202010,66365,2292
202010,66366,4418
202010,66366,4079
202010,66366,4177
202010,66367,4198
202010,66368,1124
202010,66401,418
202010,66401,423
202010,66401,4676
202010,66402,4336
202010,66402,3025
202010,66402,2940
202010,66403,1737
202010,66404,3667
202010,66404,4809
202010,66404,5002
202010,66409,5253
202010,66409,5396
202010,66409,4544
202010,66409,4656
202010,66409,4851
202010,66409,4811
202010,66410,1166
202010,66410,5626
202010,66410,5615
202010,66410,352
202010,66410,380
202010,66410,1008
202010,66410,3040
202010,66411,2264
202010,66411,3667
202010,66411,5504
202010,66413,4619
202010,66413,987
202010,66423,2908
202010,66423,1130
202010,66423,1707
202010,66425,5072
202010,66425,1940
202010,66428,2577
202010,66428,3890
202010,66429,3122
202010,66429,4987
202010,66431,5502
202010,66431,398
202010,66431,3639
202010,66432,216
202010,66432,1434
202010,66433,5283
202010,66433,4247
202010,66434,4843
202010,66435,2863
202010,66436,2577
202010,66436,3890
202010,66436,613
202010,66437,3260
202010,66439,4998
202010,66439,1819
202010,66440,1135
202010,66440,5115
202010,66441,3010
202010,66441,4529
202010,66441,372
202010,66441,5383
202010,66441,5274
202010,66441,1135
202010,66441,5134
202010,66441,352
202010,66441,5159
202010,66441,5518
202010,66441,3736
202010,66441,2113
202010,66441,5275
202010,66441,5278
202010,66442,2504
202010,66442,5339
202010,66443,3010
202010,66443,2257
202010,66443,5385
202010,66443,3617
202010,66443,2594
202010,66443,398
202010,66443,5124
202010,66443,5251
202010,66443,3811
202010,66443,2924
202010,66443,1445
202010,66446,4998
202010,66447,3461
202010,66447,3799
202010,66447,4422
202010,66447,3849
202010,66447,4547
202010,66447,3968
202010,66447,5409
202010,66447,5276
202010,66447,3382
202010,66450,3018
202010,66450,3011
202010,66450,5339
202010,66451,4959
202010,66451,4792
202010,66451,3043
202010,66451,2891
202010,66451,5348
202010,66452,3011
202010,66453,397
202010,66453,3811
202010,66453,1355
202010,66453,969
202010,66453,651
202010,66453,4256
202010,66453,4257
202010,66453,814
202010,66453,4117
202010,66453,4509
202010,66453,5410
202010,66453,1264
202010,66453,4316
202010,66454,5400
202010,66456,5519
202010,66456,1939
202010,66456,2857
202010,66456,1099
202010,66456,757
202010,66456,4834
202010,66456,2492
202010,66456,1471
202010,66457,4247
202010,66457,4684
202010,66457,1737
202010,66457,1738
202010,66458,5363
202010,66459,1031
202010,66460,584
202010,66461,5386
202010,66461,3714
202010,66461,5624
202010,66462,5072
202010,66462,5122
202010,66463,5582
202010,66463,2577
202010,66464,3018
202010,66464,3011
202010,66465,4875
202010,66465,5616
202010,66465,3229
202010,66465,2838
202010,66465,5618
202010,66465,1113
202010,66465,1031
202010,66465,5028
202010,66465,2837
202010,66465,5634
202010,66465,1037
202010,66465,1844
202010,66465,3230
202010,66465,886
202010,66466,3040
202010,66467,3040
202010,66501,5504
202010,66501,4502
202010,66501,3667
202010,66503,4858
202010,66504,5002
202010,66504,3667
202010,66504,5109
202010,66504,2925
202010,66504,4809
202010,66504,4221
202010,66504,5252
202010,66506,4111
202010,66506,3185
202010,66506,3955
202010,66506,1109
202010,66506,2029
202010,66506,2425
202010,66506,52
202010,66508,4423
202010,66509,5253
202010,66509,4850
202010,66509,4851
202010,66509,351
202010,66510,4987
202010,66510,1762
202010,66511,4959
202010,66512,5252
202010,66514,4424
202010,66516,1707
202010,66518,4645
202010,66519,4173
202010,66519,5573
202010,66521,4843
202010,66525,1762
202010,66526,3053
202010,66527,5478
202010,66528,4425
202010,66528,5573
202010,66529,3122
202010,66531,4101
202010,66532,4173
202010,66533,4858
202010,66534,3062
202010,66535,4243
202010,66536,3362
202010,66536,5573
202010,66537,3606
202010,66543,3606
202010,66544,4858
202010,66545,1762
202010,66546,2891
202010,66547,1762
202010,66547,3053
202010,66547,5515
202010,66548,5363
202010,66549,2134
202010,66550,2243
202010,66551,4777
202010,66551,5573
202010,66551,4650
202010,66552,5478
202010,66553,4777
202010,66554,1762
202010,66554,3053
202010,66555,3062
202010,66555,3362
202010,66556,5348
202010,66557,4777
202010,66558,3651
202010,66558,4700
202010,66558,5638
202010,66558,3650
202010,66558,3386
202010,66558,3362
202010,66558,5550
202010,66558,5022
202010,66558,4512
202010,66558,3738
202010,66559,5478
202010,66560,2134
202010,66560,5022
202010,66560,4701
202010,66560,3651
202010,66560,4512
202010,66560,3791
202010,66560,5550
202010,66560,5638
202010,66560,3362
202010,66560,216
202010,66560,4700
202010,66561,1940
202010,66608,613
202010,66609,3260
202010,66612,4843
202010,66614,4304
202010,66614,613
202010,66616,4507
202010,66616,4188
202010,66617,4304
202010,66617,5443
202010,66620,5602
202010,66620,4998
202010,66622,4425
202010,66623,5502
202010,66624,613
202010,66624,4618
202010,66625,2863
202010,66626,3620
202010,66626,5582
202010,66627,584
202010,66628,5289
202010,66630,5196
202010,66630,4304
202010,66630,4507
202010,66631,5196
202010,66632,5548
202010,66632,4902
202010,66633,5562
202010,66636,4186
202010,66637,5270
202010,66637,3620
202010,66637,1553
202010,66637,4387
202010,66637,5120
202010,66637,5443
202010,66637,5435
202010,66637,4920
202010,66638,4100
202010,66641,3018
202010,66642,4188
202010,66642,4618
202010,66642,4901
202010,66642,5534
202010,66642,5562
202010,66643,5548
202010,66644,4941
202010,66645,3018
202010,66646,5196
202010,66646,4648
202010,66646,4651
202010,66646,5433
202010,66648,4902
202010,66648,5261
202010,66648,3620
202010,66649,4941
202010,77103,4158
202010,77104,4995
202010,77105,4985
202010,77108,5600
202010,77109,3005
202010,77110,1428
202010,77110,5604
202010,77111,3005
202010,77112,2977
202010,77114,4995
202010,77116,4032
202010,77118,4060
202010,77118,5605
202010,77119,4811
202010,77123,734
202010,77124,4463
202010,77125,5218
202010,77126,1348
202010,77127,5605
202010,77128,4060
202010,77131,4556
202010,77132,5069
202010,77133,4553
202010,77134,5605
202010,77136,5458
202010,77136,5604
202010,77137,5098
202010,77138,5101
202010,77139,4556
202010,77140,5458
202010,77141,4553
202010,77142,2977
202010,77143,4985
202010,77145,4556
202010,77145,4060
202010,77146,5101
202010,77148,5114
202010,77149,5069
202010,77150,5114
202010,77151,4234
202010,77152,4553
202010,77156,5458
202010,77157,4234
202010,77158,4234
202010,77159,5458
202010,77160,3565
202010,77160,5516
202010,77161,4463
202010,77161,3005
202010,77162,4158
202010,77163,3537
202010,77164,2977
202010,77166,1428
202010,77201,4667
202010,77203,4638
202010,77208,3565
202010,77209,4974
202010,77210,3059
202010,77211,5600
202010,77212,3046
202010,77213,3928
202010,77213,5113
202010,77214,3059
202010,77216,3059
202010,77218,5600
202010,77219,4667
202010,77223,3914
202010,77224,2293
202010,77224,1214
202010,77224,4964
202010,77224,377
202010,77224,3928
202010,77224,3817
202010,77224,5144
202010,77224,4744
202010,77224,1431
202010,77224,2338
202010,77224,5119
202010,77224,3786
202010,77224,5287
202010,77224,3195
202010,77225,2324
202010,77226,3889
202010,77228,4638
202010,77229,3928
202010,77232,4968
202010,77233,4968
202010,77235,5113
202010,77236,3541
202010,77237,3928
202010,77238,2570
202010,77239,3242
202010,77240,3046
202010,77241,3889
202010,77242,4638
202010,77243,1251
202010,77244,3914
202010,77245,1677
202010,77246,3914
202010,77247,5256
202010,77249,2324
202010,77250,3046
202010,77251,1677
202010,77253,1251
202010,77254,5450
202010,77255,2324
202010,77256,5256
202010,77257,3260
202010,77258,3046
202010,77259,402
202010,77260,1251
202010,77261,4968
202010,77262,4638
202010,77263,3059
202010,77264,3537
202010,77265,3569
202010,77266,5516
202010,77267,3914
202010,77318,4533
202010,77320,4533
202010,77322,4673
202010,77323,5071
202010,77324,5516
202010,77338,5071
202010,77343,3537
202010,77345,3374
202010,77346,4673
202010,77347,5071
202010,77348,5516
202010,77351,3569
202010,77355,3537
202010,77356,5516
202010,77358,5516
202010,77359,3537
202010,77360,3537
202010,77403,1979
202010,77404,3572
202010,77405,3602
202010,77408,2903
202010,77409,3572
202010,77410,3602
202010,77411,3962
202010,77412,4372
202010,77414,4372
202010,77416,1979
202010,77418,3952
202010,77419,5611
202010,77423,756
202010,77423,4991
202010,77424,1979
202010,77425,3438
202010,77426,756
202010,77427,4372
202010,77428,4725
202010,77431,3952
202010,77432,756
202010,77433,4372
202010,77433,3962
202010,77434,3962
202010,77436,5389
202010,77436,4664
202010,77437,3952
202010,77438,1331
202010,77439,4971
202010,77440,3572
202010,77441,4372
202010,77442,3438
202010,77443,4991
202010,77443,4427
202010,77445,4971
202010,77446,2903
202010,77448,4372
202010,77449,1331
202010,77450,1676
202010,77450,3438
202010,77451,756
202010,77452,3962
202010,77455,3894
202010,77456,5485
202010,77456,4698
202010,77457,4971
202010,77458,3438
202010,77459,5485
202010,77460,4427
202010,77461,4710
202010,77462,4725
202010,77464,2903
202010,77466,3572
202010,88104,4690
202010,88105,4253
202010,88105,4741
202010,88105,5245
202010,88105,4855
202010,88106,4291
202010,88106,2482
202010,88107,2826
202010,88111,4865
202010,88111,4790
202010,88111,2474
202010,88111,5289
202010,88112,3794
202010,88113,4253
202010,88115,5402
202010,88115,4587
202010,88115,4152
202010,88115,3304
202010,88115,5370
202010,88115,5414
202010,88115,3684
202010,88115,5298
202010,88115,3775
202010,88115,4727
202010,88115,5060
202010,88115,4845
202010,88115,4997
202010,88116,3954
202010,88116,4439
202010,88117,5602
202010,88118,4690
202010,88119,5369
202010,88120,3794
202010,88121,5628
202010,88122,3304
202010,88122,5060
202010,88122,5539
202010,88122,5004
202010,88122,3961
202010,88122,5522
202010,88122,5298
202010,88122,5370
202010,88122,5117
202010,88122,5402
202010,88122,5156
202010,88122,4561
202010,88122,5508
202010,88122,4253
202010,88122,4727
202010,88124,5602
202010,88125,5369
202010,88126,4690
202010,88127,4253
202010,88128,5628
202010,88129,5628
202010,88131,3088
202010,88132,5049
202010,88133,5498
202010,88134,5049
202010,88136,2474
202010,88136,1819
202010,88136,5352
202010,88136,5480
202010,88138,3150
202010,88140,5139
202010,88141,4253
202010,88141,5352
202010,88141,5400
202010,88141,3843
202010,88142,2826
202010,88143,4094
202010,88144,4094
202010,88144,1819
202010,88144,5628
202010,88145,3150
202010,88146,3304
202010,88146,4676
202010,88146,5090
202010,88146,3684
202010,88146,5060
202010,88146,5539
202010,88146,1819
202010,88146,5073
202010,88146,5479
202010,88146,5298
202010,88146,3769
202010,88146,2940
202010,88146,3779
202010,88146,3961
202010,88146,5111
202010,88146,3960
202010,88146,5004
202010,88146,5167
202010,88146,4513
202010,88146,5508
202010,88148,4253
202010,88148,4251
202010,88148,1819
202010,88148,2474
202010,88148,2826
202010,88149,3195
202010,88152,3150
202010,88152,4251
202010,88152,4584
202010,88152,5049
202010,88152,4094
202010,88152,2826
202010,88152,1819
202010,88153,3088
202010,88154,4094
202010,88155,4094
202010,88155,5049
202010,88155,1819
202010,88155,2826
202010,88155,5628
202010,88155,4584
202010,88155,5602
202010,88156,1819
202010,88163,5369
202010,88204,5623
202010,88205,4975
202010,88205,3183
202010,88205,4569
202010,88206,5338
202010,88207,3473
202010,88211,5456
202010,88211,5239
202010,88211,5625
202010,88212,4481
202010,88213,1819
202010,88215,4826
202010,88215,5603
202010,88215,3775
202010,88216,5338
202010,88216,5208
202010,88217,5602
202010,88218,5138
202010,88219,4481
202010,88220,5610
202010,88221,5623
202010,88222,5603
202010,88222,4152
202010,88222,5414
202010,88222,3775
202010,88222,4826
202010,88222,4874
202010,88222,4587
202010,88224,5138
202010,88225,3473
202010,88226,5610
202010,88227,5623
202010,88228,5623
202010,88229,5547
202010,88230,5333
202010,88231,5547
202010,88232,2538
202010,88233,5498
202010,88234,5547
202010,88236,5239
202010,88236,5625
202010,88236,5456
202010,88238,3473
202010,88240,5610
202010,88241,5239
202010,88241,5456
202010,88241,5625
202010,88242,2826
202010,88243,5138
202010,88244,5138
202010,88244,2538
202010,88244,5610
202010,88245,5610
202010,88246,1411
202010,88246,3775
202010,88246,3679
202010,88246,4152
202010,88246,4874
202010,88246,4640
202010,88246,4826
202010,88246,3684
202010,88246,4569
202010,88246,4975
202010,88246,5414
202010,88248,4253
202010,88248,2474
202010,88248,1819
202010,88248,5623
202010,88249,3843
202010,88252,1819
202010,88253,3843
202010,88254,5138
202010,88255,3150
202010,88255,2538
202010,88255,3783
202010,88255,3473
202010,88255,1819
202010,88256,3473
202010,88263,4481
202010,88308,5076
202010,88311,1819
202010,88315,5144
202010,88317,5538
202010,88319,5076
202010,88322,3569
202010,88324,4328
202010,88325,5139
202010,88326,5222
202010,88327,5139
202010,88328,5222
202010,88329,2338
202010,88331,5538
202010,88332,5269
202010,88333,5537
202010,88334,5076
202010,88335,5538
202010,88337,5640
202010,88338,5538
202010,88339,5222
202010,88340,5537
202010,88341,5269
202010,88343,5537
202010,88346,4561
202010,88347,5537
202010,88348,5076
202010,88349,5269
202010,90103,2878
202010,90108,5374
202010,90112,5437
202010,90115,1981
202010,90118,5415
202010,90121,3887
202010,90123,5364
202010,90125,4191
202010,90126,4191
202010,90202,4136
202010,90203,4180
202010,90204,5415
202010,90206,5357
202010,90208,5292
202010,90215,1768
202010,90216,5627
202010,90218,2264
202010,90219,5553
202010,90221,2265
202010,90402,3296
202010,90406,4144
202010,90407,3245
202010,90408,5302
202010,90410,5540
202010,90412,5619
202010,90701,1251
202010,90702,2536
202010,90703,1251
202010,90704,5549
202010,90704,1768
202010,91301,5606
202010,91305,4934
202010,91310,5596
202010,91314,4934
202010,91315,5437
202010,91316,4789
202010,91317,4698
202010,92303,5441
202010,92310,5441
202010,92313,5441
202010,92314,3242
202010,92315,5437
202010,92901,5575
202010,92901,5584
202010,92902,5631
202010,92902,5564
202010,92903,5642
202010,92903,5631
202010,92905,5642
202010,92906,5584
202010,92908,5440
202010,92908,5289
202010,92909,5564
202010,92909,5273
202010,92911,5574
202010,92912,5614
202010,93006,3883
202010,93007,5307
202010,93011,2086
202010,93012,4144
202010,93013,3329
202010,93020,3314
202010,93208,3771
202010,93209,5355
202010,93210,3957
202010,93211,1449
202010,93212,5394
202010,93213,2395
202010,93214,5608
202010,93901,1768
202010,93902,5565
202010,93902,4097
202010,93903,584
202010,93904,1449
202010,93905,5554
202010,93906,5627
202010,93907,4096
202010,93908,5576
202010,93909,3216
202010,93910,4136
202010,93911,2268
202010,93912,3429
202010,94301,4781
202010,94302,4773
202010,94303,4583
202010,94304,4799
202010,94305,4801
202010,94312,5364
202010,94314,4031
202010,94315,5025
202010,94317,4781
202010,94318,1769
202010,94319,4191
202010,94325,4191
202010,95101,4752
202010,95237,5549
202010,95238,3218
202010,95239,3210
202010,95240,2210
202010,95241,1449
202010,95242,4031
202010,95243,1251
202010,95509,4789
202010,95512,4789
202010,95513,1555
202010,95514,5218
202010,95515,5606
202010,95517,1555
202010,95518,5218
202010,95520,4789
202010,96101,4765
202010,96102,4765
202010,96103,5639
202010,96104,5639
202010,96601,1981
202010,96605,5416
202010,96606,4583
202010,96610,5597
202010,96611,1251
202010,96613,752
202010,97314,4934
202010,97316,5320
202010,97601,3491
202010,97602,987
202010,97602,4959
202010,97603,1053
202010,97604,950
202010,97605,3781
202010,97606,5170
202010,97606,5641
202010,97607,5614
202010,97608,1880
202010,97609,5563
202010,97609,451
202010,97609,5643
202010,97625,4990
202010,97626,1426
202010,97626,5563
202010,97627,4990
202010,97628,4990
202010,97629,5643
202010,97630,4990
202010,97631,1426
202010,98001,4430
202010,98002,5629
202010,98003,5357
202010,98004,3429
202010,98005,5401
202010,98006,5312
202010,98007,5401
202010,98008,5576
202010,98009,4136
202010,98010,3216
202010,98011,2268
202010,98012,5629
202010,98430,5437
202010,98432,2536
202010,98433,5454
202010,98434,2323
202010,98435,4724
202010,98436,1251
202010,98437,2878
202010,98438,1768
202010,98439,3210
202010,98440,4583
202010,98441,1981
202010,98442,4031
202010,98443,1251
202010,986101,1
202010,986102,987
202010,986103,1819
202010,986104,4253
202010,986105,1819
202010,986106,5076
202010,986107,2472
202010,986108,804
202010,98701,5163
202010,98703,2943
202010,98704,5163
202010,98707,5630
202010,98708,2863
202010,98711,5630
202010,98715,5289
202010,98830,5174
202010,98831,1415
202010,98832,5374
202010,98833,5454
202010,98834,3874
202010,98835,5560
202010,98836,5312
202010,98837,5549
202010,98838,3218
202010,98839,3210
202010,98840,5454
202010,98841,1449
202010,98842,4031
202010,98843,5312
202010,99202,5553
202010,99205,5577
202010,99209,5324
202010,99212,2395
202010,99213,5525
202010,99215,5553
202010,99217,2264
202010,99219,5554
202010,99222,5553
202010,99336,3732
202010,99337,3404
202010,99338,1769
202010,99339,3404
202010,99340,4907
202010,99341,1769
202010,99342,4031
202010,99343,1251
202010,99539,3011
202010,99540,4760
202010,99541,3011
202010,99542,2113
202010,99543,2504
202010,99544,5630
202010,99545,5363
202010,99706,5597
202010,99707,1934
202010,99708,5439
202010,99709,5601
202010,99710,5440
202010,99712,5597
202010,99801,4724
202010,99802,5307
202010,99803,5540
202010,99804,2086
202010,99805,3883
202010,99806,5540
202010,99807,3329
202010,99808,5619
202010,99809,3314
202010,99817,3314
202011,33334,3819
202011,33344,3176
202011,55533,4722
202011,55536,54
202011,55547,2531
202011,55554,3681
202011,66441,4529
202011,66441,5274
202011,66443,5251
202011,66447,3968
202011,66447,3461
202011,66447,3849
202011,77166,1428
202011,88115,3960
202011,88122,5508
202011,88146,3961
202020,11309,5375
202020,11311,5375
202020,11312,1329
202020,11314,4191
202020,11316,5282
202020,11320,4527
202020,11326,1329
202020,11328,4527
202020,11331,5364
202020,11332,2353
202020,11334,3006
202020,11338,2593
202020,11346,3903
202020,11352,5391
202020,11359,1536
202020,11360,4955
202020,11361,1329
202020,11362,4262
202020,11416,5375
202020,11424,3006
202020,11440,5375
202020,11441,3151
202020,11444,3151
202020,11449,5375
202020,11451,3151
202020,11452,4191
202020,11454,3151
202020,11457,5375
202020,11458,1329
202020,11459,1329
202020,11462,3151
202020,11463,3151
202020,11703,1329
202020,11706,2029
202020,11706,52
202020,11706,3955
202020,11708,5107
202020,11709,3845
202020,11710,5282
202020,11713,5364
202020,11720,5282
202020,11724,4527
202020,11726,4262
202020,11727,5391
202020,11728,4262
202020,11729,5282
202020,11730,3151
202020,11733,5391
202020,11735,2353
202020,11737,5207
202020,11738,5207
202020,11739,5612
202020,11740,3561
202020,11741,5612
202020,11742,5612
202020,11743,5156
202020,11744,4955
202020,11745,5612
202020,11746,4262
202020,11747,4727
202020,11749,1536
202020,11750,4156
202020,11751,5207
202020,11752,3684
202020,11754,5612
202020,11755,4527
202020,11756,2353
202020,11757,1536
202020,11758,5207
202020,11759,4156
202020,11760,4955
202020,11761,4262
202020,11762,5364
202020,11763,4955
202020,11764,4156
202020,11765,5207
202020,11767,4826
202020,11768,1329
202020,11769,3006
202020,11770,4527
202020,11771,3180
202020,11821,4828
202020,11860,4955
202020,11861,1329
202020,20501,4240
202020,20502,4240
202020,20503,4803
202020,20504,4803
