PERIODO_COHORTE,PERIODO_ACADEMICO,CODIGO,TOT_MAT_INSCRITAS,CRED_INSCRITOS,MAT_APROBADAS,CRED_APROBADOS,ENTRY_YEAR,SEMESTRE,FECHA
201320,201520,66413540,6,18,3,7,2013,semestre 2,2013-08-01
201320,201520,66413542,6,25,5,24,2013,semestre 2,2013-08-01
201320,201520,66413544,4,21,3,20,2013,semestre 2,2013-08-01
201320,201520,66413545,2,12,1,4,2013,semestre 2,2013-08-01
201320,201520,66413546,6,17,3,12,2013,semestre 2,2013-08-01
201320,201520,66413547,7,15,6,14,2013,semestre 2,2013-08-01
201320,201520,66413548,7,20,6,18,2013,semestre 2,2013-08-01
201320,201520,66413550,7,16,6,14,2013,semestre 2,2013-08-01
201320,201520,66413551,2,6,2,6,2013,semestre 2,2013-08-01
201320,201520,66413552,3,8,3,8,2013,semestre 2,2013-08-01
201320,201520,66413553,6,25,5,24,2013,semestre 2,2013-08-01
201320,201520,66413554,2,12,2,12,2013,semestre 2,2013-08-01
201320,201520,66413556,4,10,4,10,2013,semestre 2,2013-08-01
201320,201520,66413557,7,15,7,15,2013,semestre 2,2013-08-01
201320,201520,66413560,7,20,5,15,2013,semestre 2,2013-08-01
201320,201520,66413562,5,16,3,11,2013,semestre 2,2013-08-01
201320,201520,66413565,7,20,3,12,2013,semestre 2,2013-08-01
201320,201520,66413566,9,19,7,16,2013,semestre 2,2013-08-01
201320,201520,66413567,6,18,3,11,2013,semestre 2,2013-08-01
201320,201520,66413570,6,25,5,24,2013,semestre 2,2013-08-01
201320,201520,66413574,6,19,0,0,2013,semestre 2,2013-08-01
201320,201520,66413579,4,10,4,10,2013,semestre 2,2013-08-01
201320,201520,66413580,5,15,3,5,2013,semestre 2,2013-08-01
201320,201520,66413581,7,19,3,12,2013,semestre 2,2013-08-01
201320,201520,66513501,4,10,4,10,2013,semestre 2,2013-08-01
201320,201520,66513503,4,10,4,10,2013,semestre 2,2013-08-01
201320,201520,66513508,4,9,4,9,2013,semestre 2,2013-08-01
201320,201520,66513509,6,17,4,11,2013,semestre 2,2013-08-01
201320,201520,66513514,4,10,4,10,2013,semestre 2,2013-08-01
201320,201520,66613503,4,24,4,24,2013,semestre 2,2013-08-01
201320,201520,66613504,3,9,3,9,2013,semestre 2,2013-08-01
201320,201520,66613505,4,9,3,6,2013,semestre 2,2013-08-01
201320,201520,66613508,7,17,6,15,2013,semestre 2,2013-08-01
201320,201520,66613509,5,16,5,16,2013,semestre 2,2013-08-01
201320,201520,66613510,4,24,4,24,2013,semestre 2,2013-08-01
201320,201520,66613513,7,18,3,7,2013,semestre 2,2013-08-01
201320,201520,66613515,3,9,3,9,2013,semestre 2,2013-08-01
201320,201520,66613516,6,17,5,14,2013,semestre 2,2013-08-01
201320,201520,66613519,6,15,5,13,2013,semestre 2,2013-08-01
201320,201520,66613521,4,24,4,24,2013,semestre 2,2013-08-01
201320,201520,66613523,6,16,4,9,2013,semestre 2,2013-08-01
201320,201520,66613524,4,24,4,24,2013,semestre 2,2013-08-01
201320,201520,66613525,6,18,5,15,2013,semestre 2,2013-08-01
201320,201520,66613526,7,15,5,12,2013,semestre 2,2013-08-01
201320,201520,66613528,6,13,4,8,2013,semestre 2,2013-08-01
201320,201520,66613530,4,11,4,11,2013,semestre 2,2013-08-01
201320,201520,66613531,7,20,7,20,2013,semestre 2,2013-08-01
201320,201520,66613532,6,18,5,15,2013,semestre 2,2013-08-01
201320,201520,66613534,4,24,4,24,2013,semestre 2,2013-08-01
201320,201520,66613537,6,18,6,18,2013,semestre 2,2013-08-01
201320,201520,66613539,3,9,3,9,2013,semestre 2,2013-08-01
201320,201520,66613540,4,10,3,7,2013,semestre 2,2013-08-01
201320,201520,66613541,6,14,5,11,2013,semestre 2,2013-08-01
201320,201520,66613542,6,18,6,18,2013,semestre 2,2013-08-01
201320,201520,66613545,7,17,4,8,2013,semestre 2,2013-08-01
201320,201520,66613547,4,24,4,24,2013,semestre 2,2013-08-01
201320,201520,66613548,7,17,5,13,2013,semestre 2,2013-08-01
201320,201520,77113505,6,16,2,4,2013,semestre 2,2013-08-01
201320,201520,77113512,2,9,2,9,2013,semestre 2,2013-08-01
201320,201520,77113516,7,19,4,13,2013,semestre 2,2013-08-01
201320,201520,77113517,7,19,7,19,2013,semestre 2,2013-08-01
201320,201520,77113518,7,18,4,13,2013,semestre 2,2013-08-01
201320,201520,77213501,7,19,7,19,2013,semestre 2,2013-08-01
201320,201520,77213502,7,19,7,19,2013,semestre 2,2013-08-01
201320,201520,77213507,7,19,6,17,2013,semestre 2,2013-08-01
201320,201520,77213510,7,19,7,19,2013,semestre 2,2013-08-01
201320,201520,77213512,2,4,0,0,2013,semestre 2,2013-08-01
201320,201520,77413525,7,19,5,15,2013,semestre 2,2013-08-01
201320,201520,77413526,2,4,2,4,2013,semestre 2,2013-08-01
201320,201520,88113516,6,19,6,19,2013,semestre 2,2013-08-01
201320,201520,88213501,6,20,5,19,2013,semestre 2,2013-08-01
201320,201520,88213504,6,20,5,19,2013,semestre 2,2013-08-01
201320,201520,88213507,8,19,6,17,2013,semestre 2,2013-08-01
201320,201520,88213509,6,20,5,19,2013,semestre 2,2013-08-01
201320,201520,88213510,6,16,1,2,2013,semestre 2,2013-08-01
201320,201520,88213511,6,20,4,14,2013,semestre 2,2013-08-01
201320,201520,88213512,6,18,3,11,2013,semestre 2,2013-08-01
201320,201520,88213521,6,20,5,19,2013,semestre 2,2013-08-01
201320,201520,88213523,6,20,5,19,2013,semestre 2,2013-08-01
201320,201520,88213525,6,16,5,12,2013,semestre 2,2013-08-01
201320,201520,88213528,6,18,5,17,2013,semestre 2,2013-08-01
201320,201520,88213529,6,16,4,11,2013,semestre 2,2013-08-01
201320,201610,11313501,8,17,5,12,2013,semestre 2,2013-08-01
201320,201610,11313502,6,13,5,12,2013,semestre 2,2013-08-01
201320,201610,11313503,5,16,4,12,2013,semestre 2,2013-08-01
201320,201610,11313504,7,19,7,19,2013,semestre 2,2013-08-01
201320,201610,11313505,2,5,1,3,2013,semestre 2,2013-08-01
201320,201610,11313512,2,4,0,0,2013,semestre 2,2013-08-01
201320,201610,11413501,7,20,6,16,2013,semestre 2,2013-08-01
201320,201610,11413504,7,17,4,10,2013,semestre 2,2013-08-01
201320,201610,11413505,7,18,5,13,2013,semestre 2,2013-08-01
201320,201610,11413507,6,19,4,12,2013,semestre 2,2013-08-01
201320,201610,11413509,7,18,6,16,2013,semestre 2,2013-08-01
201320,201610,11413513,8,19,7,18,2013,semestre 2,2013-08-01
201320,201610,11713505,7,15,6,13,2013,semestre 2,2013-08-01
201320,201610,11713508,8,18,8,18,2013,semestre 2,2013-08-01
201320,201610,11713512,8,18,7,16,2013,semestre 2,2013-08-01
201320,201610,11913501,7,18,7,18,2013,semestre 2,2013-08-01
201320,201610,11913502,7,18,7,18,2013,semestre 2,2013-08-01
201320,201610,11913504,8,19,8,19,2013,semestre 2,2013-08-01
201320,201610,11913506,8,18,8,18,2013,semestre 2,2013-08-01
201320,201610,11913508,8,18,8,18,2013,semestre 2,2013-08-01
201320,201610,11913509,7,18,7,18,2013,semestre 2,2013-08-01
201320,201610,33113512,6,17,6,17,2013,semestre 2,2013-08-01
201320,201610,33113517,6,17,6,17,2013,semestre 2,2013-08-01
201320,201610,33113523,6,17,6,17,2013,semestre 2,2013-08-01
201320,201610,33213504,5,16,5,16,2013,semestre 2,2013-08-01
201320,201610,33213512,3,9,3,9,2013,semestre 2,2013-08-01
201320,201610,33213515,6,18,5,17,2013,semestre 2,2013-08-01
201320,201610,33313502,3,10,3,10,2013,semestre 2,2013-08-01
201320,201610,33313506,6,17,6,17,2013,semestre 2,2013-08-01
201320,201610,33313508,4,12,2,4,2013,semestre 2,2013-08-01
201320,201610,33313511,6,17,3,8,2013,semestre 2,2013-08-01
201320,201610,33313513,5,17,4,16,2013,semestre 2,2013-08-01
201320,201610,33313515,6,17,6,17,2013,semestre 2,2013-08-01
201320,201610,33313516,4,13,2,7,2013,semestre 2,2013-08-01
201320,201610,33313523,7,19,6,17,2013,semestre 2,2013-08-01
201320,201610,33313525,6,17,6,17,2013,semestre 2,2013-08-01
201320,201610,33313527,6,19,5,17,2013,semestre 2,2013-08-01
201320,201610,33313530,7,19,1,3,2013,semestre 2,2013-08-01
201320,201610,33313533,5,16,2,4,2013,semestre 2,2013-08-01
201320,201610,33313535,5,16,4,12,2013,semestre 2,2013-08-01
201320,201610,33313536,5,16,4,12,2013,semestre 2,2013-08-01
201320,201610,33313537,5,16,3,8,2013,semestre 2,2013-08-01
201320,201610,33313538,3,9,3,9,2013,semestre 2,2013-08-01
201320,201610,33313541,4,10,4,10,2013,semestre 2,2013-08-01
201320,201610,33313544,2,5,2,5,2013,semestre 2,2013-08-01
201320,201610,33313545,4,16,2,8,2013,semestre 2,2013-08-01
201320,201610,33413501,6,19,6,19,2013,semestre 2,2013-08-01
201320,201610,33413503,6,19,6,19,2013,semestre 2,2013-08-01
201320,201610,55113502,5,14,5,14,2013,semestre 2,2013-08-01
201320,201610,55113507,3,8,3,8,2013,semestre 2,2013-08-01
201320,201610,55113515,7,19,4,11,2013,semestre 2,2013-08-01
201320,201610,55313501,7,20,7,20,2013,semestre 2,2013-08-01
201320,201610,55313503,7,20,7,20,2013,semestre 2,2013-08-01
201320,201610,55313505,6,18,6,18,2013,semestre 2,2013-08-01
201320,201610,55313507,2,7,1,3,2013,semestre 2,2013-08-01
201320,201610,55313512,3,9,0,0,2013,semestre 2,2013-08-01
201320,201610,55313514,7,20,7,20,2013,semestre 2,2013-08-01
201320,201610,55313517,5,15,4,11,2013,semestre 2,2013-08-01
201320,201610,55313524,7,18,1,3,2013,semestre 2,2013-08-01
201320,201610,55513502,8,18,7,17,2013,semestre 2,2013-08-01
201320,201610,55513503,6,17,5,13,2013,semestre 2,2013-08-01
201320,201610,55513504,7,18,7,18,2013,semestre 2,2013-08-01
201320,201610,55513506,5,15,4,12,2013,semestre 2,2013-08-01
201320,201610,55513508,5,15,5,15,2013,semestre 2,2013-08-01
201320,201610,55513510,6,17,4,11,2013,semestre 2,2013-08-01
201320,201610,55513518,3,9,2,7,2013,semestre 2,2013-08-01
201320,201610,55513519,6,18,6,18,2013,semestre 2,2013-08-01
201320,201610,55513522,6,18,6,18,2013,semestre 2,2013-08-01
201320,201610,55513526,5,15,5,15,2013,semestre 2,2013-08-01
201320,201610,55513530,6,18,6,18,2013,semestre 2,2013-08-01
201320,201610,55513531,6,18,6,18,2013,semestre 2,2013-08-01
201320,201610,55513532,6,15,4,10,2013,semestre 2,2013-08-01
201320,201610,55513535,6,17,5,14,2013,semestre 2,2013-08-01
201320,201610,55513537,2,6,1,3,2013,semestre 2,2013-08-01
201320,201610,55513538,6,18,4,11,2013,semestre 2,2013-08-01
201320,201610,55513545,6,18,4,11,2013,semestre 2,2013-08-01
201320,201610,55513546,6,18,6,18,2013,semestre 2,2013-08-01
201320,201610,55513549,7,18,6,17,2013,semestre 2,2013-08-01
201320,201610,55513552,6,18,5,15,2013,semestre 2,2013-08-01
201320,201610,55513556,6,18,6,18,2013,semestre 2,2013-08-01
201320,201610,55613501,8,18,8,18,2013,semestre 2,2013-08-01
201320,201610,55613503,9,18,7,15,2013,semestre 2,2013-08-01
201320,201610,55613504,8,17,6,12,2013,semestre 2,2013-08-01
201320,201610,55613505,8,18,8,18,2013,semestre 2,2013-08-01
201320,201610,55613506,7,20,1,3,2013,semestre 2,2013-08-01
201320,201610,55613507,8,20,7,18,2013,semestre 2,2013-08-01
201320,201610,55613508,8,18,7,14,2013,semestre 2,2013-08-01
201320,201610,55613511,7,18,6,16,2013,semestre 2,2013-08-01
201320,201610,55613512,8,18,6,13,2013,semestre 2,2013-08-01
201320,201610,55613513,8,18,8,18,2013,semestre 2,2013-08-01
201320,201610,55613514,9,21,8,20,2013,semestre 2,2013-08-01
201320,201610,55613515,7,13,5,10,2013,semestre 2,2013-08-01
201320,201610,55613516,8,18,8,18,2013,semestre 2,2013-08-01
201320,201610,55713504,8,18,8,18,2013,semestre 2,2013-08-01
201320,201610,55713505,3,9,3,9,2013,semestre 2,2013-08-01
201320,201610,55713508,7,18,6,17,2013,semestre 2,2013-08-01
201320,201610,55713511,7,18,7,18,2013,semestre 2,2013-08-01
201320,201610,55713513,6,18,6,18,2013,semestre 2,2013-08-01
201320,201610,55713516,5,16,2,6,2013,semestre 2,2013-08-01
201320,201610,55713517,7,18,7,18,2013,semestre 2,2013-08-01
201320,201610,55713520,8,18,4,9,2013,semestre 2,2013-08-01
201320,201610,55713521,7,18,7,18,2013,semestre 2,2013-08-01
201320,201610,55713522,7,18,7,18,2013,semestre 2,2013-08-01
201320,201610,55713523,6,17,2,4,2013,semestre 2,2013-08-01
201320,201610,55713531,2,6,2,6,2013,semestre 2,2013-08-01
201320,201610,55713532,6,15,3,6,2013,semestre 2,2013-08-01
201320,201610,55713535,8,18,7,15,2013,semestre 2,2013-08-01
201320,201610,55713539,0,0,0,0,2013,semestre 2,2013-08-01
201320,201610,55713540,7,18,6,15,2013,semestre 2,2013-08-01
201320,201610,55713545,8,18,4,9,2013,semestre 2,2013-08-01
201320,201610,55713547,6,18,5,15,2013,semestre 2,2013-08-01
201320,201610,55713548,6,18,6,18,2013,semestre 2,2013-08-01
201320,201610,55713550,5,14,1,2,2013,semestre 2,2013-08-01
201320,201610,55713551,6,18,6,18,2013,semestre 2,2013-08-01
201320,201610,55713552,6,18,5,15,2013,semestre 2,2013-08-01
201320,201610,55713560,7,18,5,14,2013,semestre 2,2013-08-01
201320,201610,55713561,3,9,1,2,2013,semestre 2,2013-08-01
201320,201610,55713562,8,18,4,9,2013,semestre 2,2013-08-01
201320,201610,55713563,7,18,7,18,2013,semestre 2,2013-08-01
201320,201610,55713568,6,17,6,17,2013,semestre 2,2013-08-01
201320,201610,55713572,6,15,4,9,2013,semestre 2,2013-08-01
201320,201610,55713573,8,16,7,14,2013,semestre 2,2013-08-01
201320,201610,55713574,7,18,1,2,2013,semestre 2,2013-08-01
201320,201610,66113503,7,20,2,4,2013,semestre 2,2013-08-01
201320,201610,66113504,6,16,1,2,2013,semestre 2,2013-08-01
201320,201610,66113506,6,16,6,16,2013,semestre 2,2013-08-01
201320,201610,66113510,3,10,1,3,2013,semestre 2,2013-08-01
201320,201610,66113514,2,7,0,0,2013,semestre 2,2013-08-01
201320,201610,66113516,3,9,0,0,2013,semestre 2,2013-08-01
201320,201610,66113520,7,16,6,14,2013,semestre 2,2013-08-01
201320,201610,66113521,6,17,6,17,2013,semestre 2,2013-08-01
201320,201610,66113523,7,18,7,18,2013,semestre 2,2013-08-01
201320,201610,66113525,6,18,5,14,2013,semestre 2,2013-08-01
201320,201610,66213503,10,25,4,10,2013,semestre 2,2013-08-01
201320,201610,66213505,9,22,8,19,2013,semestre 2,2013-08-01
201320,201610,66213506,6,13,6,13,2013,semestre 2,2013-08-01
201320,201610,66213507,2,5,2,5,2013,semestre 2,2013-08-01
201320,201610,66213509,9,18,8,16,2013,semestre 2,2013-08-01
201320,201610,66213511,11,25,11,25,2013,semestre 2,2013-08-01
201320,201610,66313502,12,30,12,30,2013,semestre 2,2013-08-01
201320,201610,66313504,12,27,12,27,2013,semestre 2,2013-08-01
201320,201610,66313505,12,30,12,30,2013,semestre 2,2013-08-01
201320,201610,66313507,5,11,5,11,2013,semestre 2,2013-08-01
201320,201610,66313508,12,30,12,30,2013,semestre 2,2013-08-01
201320,201610,66313509,9,21,8,19,2013,semestre 2,2013-08-01
201320,201610,66313510,10,22,7,17,2013,semestre 2,2013-08-01
201320,201610,66413502,3,20,3,20,2013,semestre 2,2013-08-01
201320,201610,66413505,3,7,2,6,2013,semestre 2,2013-08-01
201320,201610,66413506,5,10,5,10,2013,semestre 2,2013-08-01
201320,201610,66413508,7,14,6,13,2013,semestre 2,2013-08-01
201320,201610,66413509,3,20,2,18,2013,semestre 2,2013-08-01
201320,201610,66413510,2,4,1,2,2013,semestre 2,2013-08-01
201320,201610,66413514,6,19,3,7,2013,semestre 2,2013-08-01
201320,201610,66413515,4,14,3,13,2013,semestre 2,2013-08-01
201320,201610,66413517,8,17,5,11,2013,semestre 2,2013-08-01
201320,201610,66413519,5,23,4,22,2013,semestre 2,2013-08-01
201320,201610,66413520,3,8,3,8,2013,semestre 2,2013-08-01
201320,201610,66413521,3,12,3,12,2013,semestre 2,2013-08-01
201320,201610,66413523,9,19,7,15,2013,semestre 2,2013-08-01
201320,201610,66413527,8,17,7,15,2013,semestre 2,2013-08-01
201320,201610,66413530,6,25,5,24,2013,semestre 2,2013-08-01
201320,201610,66413531,5,16,2,3,2013,semestre 2,2013-08-01
201320,201610,66413533,6,18,6,18,2013,semestre 2,2013-08-01
201320,201610,66413536,7,19,4,9,2013,semestre 2,2013-08-01
201320,201610,66413537,4,10,4,10,2013,semestre 2,2013-08-01
201320,201610,66413539,5,12,4,11,2013,semestre 2,2013-08-01
201320,201610,66413540,2,10,2,10,2013,semestre 2,2013-08-01
201320,201610,66413542,3,20,3,20,2013,semestre 2,2013-08-01
201320,201610,66413544,3,20,3,20,2013,semestre 2,2013-08-01
201320,201610,66413545,6,16,4,13,2013,semestre 2,2013-08-01
201320,201610,66413546,5,16,1,2,2013,semestre 2,2013-08-01
201320,201610,66413547,4,22,4,22,2013,semestre 2,2013-08-01
201320,201610,66413548,9,19,8,18,2013,semestre 2,2013-08-01
201320,201610,66413550,4,7,3,6,2013,semestre 2,2013-08-01
201320,201610,66413551,6,18,5,17,2013,semestre 2,2013-08-01
201320,201610,66413552,4,13,2,11,2013,semestre 2,2013-08-01
201320,201610,66413553,3,20,3,20,2013,semestre 2,2013-08-01
201320,201610,66413554,7,19,2,4,2013,semestre 2,2013-08-01
201320,201610,66413556,6,25,5,24,2013,semestre 2,2013-08-01
201320,201610,66413557,5,23,1,2,2013,semestre 2,2013-08-01
201320,201610,66413560,8,16,4,9,2013,semestre 2,2013-08-01
201320,201610,66413562,7,14,7,14,2013,semestre 2,2013-08-01
201320,201610,66413565,8,16,4,8,2013,semestre 2,2013-08-01
201320,201610,66413566,3,6,3,6,2013,semestre 2,2013-08-01
201320,201610,66413567,6,12,3,6,2013,semestre 2,2013-08-01
201320,201610,66413570,3,20,3,20,2013,semestre 2,2013-08-01
201320,201610,66413574,4,16,3,8,2013,semestre 2,2013-08-01
201320,201610,66413579,5,24,5,24,2013,semestre 2,2013-08-01
201320,201610,66413580,4,16,1,2,2013,semestre 2,2013-08-01
201320,201610,66413581,5,10,4,8,2013,semestre 2,2013-08-01
201320,201610,66513501,6,19,6,19,2013,semestre 2,2013-08-01
201320,201610,66513503,6,19,6,19,2013,semestre 2,2013-08-01
201320,201610,66513508,3,8,2,6,2013,semestre 2,2013-08-01
201320,201610,66513509,3,7,3,7,2013,semestre 2,2013-08-01
201320,201610,66513514,6,19,6,19,2013,semestre 2,2013-08-01
201320,201610,66613503,4,22,4,22,2013,semestre 2,2013-08-01
201320,201610,66613504,4,24,4,24,2013,semestre 2,2013-08-01
201320,201610,66613505,5,14,3,9,2013,semestre 2,2013-08-01
201320,201610,66613508,6,13,3,6,2013,semestre 2,2013-08-01
201320,201610,66613509,4,24,4,24,2013,semestre 2,2013-08-01
201320,201610,66613510,4,22,4,22,2013,semestre 2,2013-08-01
201320,201610,66613513,2,6,2,6,2013,semestre 2,2013-08-01
201320,201610,66613515,4,24,4,24,2013,semestre 2,2013-08-01
201320,201610,66613516,3,9,1,3,2013,semestre 2,2013-08-01
201320,201610,66613519,5,10,3,5,2013,semestre 2,2013-08-01
201320,201610,66613521,4,22,4,22,2013,semestre 2,2013-08-01
201320,201610,66613523,2,7,2,7,2013,semestre 2,2013-08-01
201320,201610,66613524,4,22,4,22,2013,semestre 2,2013-08-01
201320,201610,66613525,4,9,3,8,2013,semestre 2,2013-08-01
201320,201610,66613526,8,18,4,9,2013,semestre 2,2013-08-01
201320,201610,66613528,6,18,4,13,2013,semestre 2,2013-08-01
201320,201610,66613530,5,14,3,7,2013,semestre 2,2013-08-01
201320,201610,66613531,4,24,4,24,2013,semestre 2,2013-08-01
201320,201610,66613532,4,24,4,24,2013,semestre 2,2013-08-01
201320,201610,66613534,3,19,3,19,2013,semestre 2,2013-08-01
201320,201610,66613537,4,24,4,24,2013,semestre 2,2013-08-01
201320,201610,66613539,4,24,4,24,2013,semestre 2,2013-08-01
201320,201610,66613540,3,10,3,10,2013,semestre 2,2013-08-01
201320,201610,66613541,5,16,5,16,2013,semestre 2,2013-08-01
201320,201610,66613542,4,24,4,24,2013,semestre 2,2013-08-01
201320,201610,66613545,6,17,4,12,2013,semestre 2,2013-08-01
201320,201610,66613547,4,22,4,22,2013,semestre 2,2013-08-01
201320,201610,66613548,6,15,0,0,2013,semestre 2,2013-08-01
201320,201610,77113505,2,5,2,5,2013,semestre 2,2013-08-01
201320,201610,77113512,3,10,3,10,2013,semestre 2,2013-08-01
201320,201610,77113516,2,4,2,4,2013,semestre 2,2013-08-01
201320,201610,77113517,7,19,6,18,2013,semestre 2,2013-08-01
201320,201610,77113518,7,19,6,17,2013,semestre 2,2013-08-01
201320,201610,77213501,8,20,8,20,2013,semestre 2,2013-08-01
201320,201610,77213502,8,20,8,20,2013,semestre 2,2013-08-01
201320,201610,77213507,8,19,8,19,2013,semestre 2,2013-08-01
201320,201610,77213510,8,19,8,19,2013,semestre 2,2013-08-01
201320,201610,77413525,6,16,5,15,2013,semestre 2,2013-08-01
201320,201610,77413526,7,17,4,12,2013,semestre 2,2013-08-01
201320,201610,88113516,7,20,6,19,2013,semestre 2,2013-08-01
201320,201610,88213501,6,16,5,15,2013,semestre 2,2013-08-01
201320,201610,88213504,6,16,5,15,2013,semestre 2,2013-08-01
201320,201610,88213507,6,20,6,20,2013,semestre 2,2013-08-01
201320,201610,88213509,6,16,5,15,2013,semestre 2,2013-08-01
201320,201610,88213510,3,10,3,10,2013,semestre 2,2013-08-01
201320,201610,88213511,5,16,3,11,2013,semestre 2,2013-08-01
201320,201610,88213512,6,19,4,13,2013,semestre 2,2013-08-01
201320,201610,88213514,5,13,1,2,2013,semestre 2,2013-08-01
201320,201610,88213520,4,10,1,3,2013,semestre 2,2013-08-01
201320,201610,88213521,6,16,5,15,2013,semestre 2,2013-08-01
201320,201610,88213523,6,16,5,15,2013,semestre 2,2013-08-01
201320,201610,88213529,6,15,4,10,2013,semestre 2,2013-08-01
201320,201611,33313511,1,4,1,4,2013,semestre 2,2013-08-01
201320,201611,33313516,1,4,1,4,2013,semestre 2,2013-08-01
201320,201611,33313535,1,4,1,4,2013,semestre 2,2013-08-01
201320,201611,55713550,1,3,1,3,2013,semestre 2,2013-08-01
201320,201611,55713562,1,3,1,3,2013,semestre 2,2013-08-01
201320,201611,55713574,1,3,1,3,2013,semestre 2,2013-08-01
201320,201620,11313501,6,17,4,10,2013,semestre 2,2013-08-01
201320,201620,11313502,6,16,5,15,2013,semestre 2,2013-08-01
201320,201620,11313503,2,6,2,6,2013,semestre 2,2013-08-01
201320,201620,11313504,6,17,6,17,2013,semestre 2,2013-08-01
201320,201620,11313505,2,4,2,4,2013,semestre 2,2013-08-01
201320,201620,11313512,2,4,0,0,2013,semestre 2,2013-08-01
201320,201620,11413501,3,13,3,13,2013,semestre 2,2013-08-01
201320,201620,11413504,6,16,5,12,2013,semestre 2,2013-08-01
201320,201620,11413505,4,11,3,8,2013,semestre 2,2013-08-01
201320,201620,11413507,2,7,2,7,2013,semestre 2,2013-08-01
201320,201620,11413509,9,20,7,16,2013,semestre 2,2013-08-01
201320,201620,11413513,8,21,8,21,2013,semestre 2,2013-08-01
201320,201620,11713505,7,16,5,10,2013,semestre 2,2013-08-01
