COD_MEN,FACULTAD,NOMBRE_PROGRAMA,ACREDITADO,SEDE,COD_MAT,NUM_CREDITOS,INTRODUCCION
20706,facultad de ciencias juridicas y sociales,derecho y ciencias politicas - sogamoso,cna-riev,sede sogamoso,33332,1,no
20706,facultad de ciencias juridicas y sociales,derecho y ciencias politicas - sogamoso,cna-riev,sede sogamoso,33333,3,no
20706,facultad de ciencias juridicas y sociales,derecho y ciencias politicas - sogamoso,cna-riev,sede sogamoso,33334,4,no
20706,facultad de ciencias juridicas y sociales,derecho y ciencias politicas - sogamoso,cna-riev,sede sogamoso,33335,3,no
20706,facultad de ciencias juridicas y sociales,derecho y ciencias politicas - sogamoso,cna-riev,sede sogamoso,33336,3,no
20706,facultad de ciencias juridicas y sociales,derecho y ciencias politicas - sogamoso,cna-riev,sede sogamoso,33339,4,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77360,8,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77301,4,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77302,2,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77303,2,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77304,3,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77305,2,si
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77306,1,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77307,2,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77308,2,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77309,4,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77310,2,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77311,2,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77312,1,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77313,2,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77314,1,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77315,3,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77316,2,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77317,1,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77318,4,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77319,3,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77320,2,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77321,2,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77322,2,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77323,3,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77324,2,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77325,2,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77326,1,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77327,4,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77328,2,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77329,2,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77330,2,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77331,3,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77332,2,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77333,2,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77334,3,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77335,4,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77336,2,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77337,2,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77338,2,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77339,3,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77340,2,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77341,2,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77342,3,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77343,4,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77344,2,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77345,2,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77346,2,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77347,3,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77348,2,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77349,2,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77350,1,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77351,3,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77352,3,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77353,2,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77354,2,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77355,2,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77356,2,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77357,3,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77358,3,no
90577,"facultad de arquitectura, diseno y urbanismo",diseno de modas,n.a.,sede tunja,77359,4,no
20713,"facultad de arquitectura, diseno y urbanismo",diseno grafico,cna-riev,sede tunja,77269,2,no
20713,"facultad de arquitectura, diseno y urbanismo",diseno grafico,cna-riev,sede tunja,77268,2,no
20713,"facultad de arquitectura, diseno y urbanismo",diseno grafico,cna-riev,sede tunja,77271,1,no
20713,"facultad de arquitectura, diseno y urbanismo",diseno grafico,cna-riev,sede tunja,77272,4,no
20713,"facultad de arquitectura, diseno y urbanismo",diseno grafico,cna-riev,sede tunja,77273,2,no
20713,"facultad de arquitectura, diseno y urbanismo",diseno grafico,cna-riev,sede tunja,77201,4,no
20713,"facultad de arquitectura, diseno y urbanismo",diseno grafico,cna-riev,sede tunja,77202,2,no
20713,"facultad de arquitectura, diseno y urbanismo",diseno grafico,cna-riev,sede tunja,77203,2,si
20713,"facultad de arquitectura, diseno y urbanismo",diseno grafico,cna-riev,sede tunja,77204,2,no
20713,"facultad de arquitectura, diseno y urbanismo",diseno grafico,cna-riev,sede tunja,77205,2,no
20713,"facultad de arquitectura, diseno y urbanismo",diseno grafico,cna-riev,sede tunja,77206,1,no
20713,"facultad de arquitectura, diseno y urbanismo",diseno grafico,cna-riev,sede tunja,77207,1,no
20713,"facultad de arquitectura, diseno y urbanismo",diseno grafico,cna-riev,sede tunja,77208,2,no
