COD_BASE,NOMBRE_MAT,COD_PRECO,NOMBRE_PRECORREQUISITO,TIPO_REQUISITO
66368,alternativa de grado,66359,seminario de investigacion,prerrequisito
66401,bioestadistica,66430,informatica basica,prerrequisito
66408,ingles ii,66414,ingles i,prerrequisito
66410,morfologia i,66412,fisiologia i,correquisito
66410,morfologia i,66416,biologia molecular,prerrequisito
66410,morfologia i,66417,biologia celular,prerrequisito
66410,morfologia,66451,biologia celular y molecular,prerrequisito
66411,bioquimica i,66404,quimica general,prerrequisito
66411,bioquimica i,66416,biologia molecular,prerrequisito
66411,bioquimica i,66417,biologia celular,prerrequisito
66412,fisiologia i,66416,biologia molecular,prerrequisito
66412,fisiologia i,66417,biologia celular,prerrequisito
66413,bioquimica ii,66411,bioquimica i,prerrequisito
66422,embriologia i,66416,biologia molecular,prerrequisito
66422,embriologia i,66417,biologia celular,prerrequisito
66422,embriologia i,66423,histologia i,correquisito
66423,histologia i,66416,biologia molecular,prerrequisito
66423,histologia i,66417,biologia celular,prerrequisito
66423,histologia,66451,biologia celular y molecular,prerrequisito
66425,genetica,66416,biologia molecular,prerrequisito
66425,genetica,66417,biologia celular,prerrequisito
66425,genetica,66461,fisiologia,prerrequisito
66425,genetica,66462,embriologia,prerrequisito
66429,inmunologia,66423,histologia,prerrequisito
66431,microbiologia,66461,fisiologia,prerrequisito
66432,parasitologia,66461,fisiologia,prerrequisito
66433,patologia,66461,fisiologia,prerrequisito
66435,epidemiologia,66401,bioestadistica,prerrequisito
66436,salud familiar y comunitaria ii,66428,salud familiar y comunitaria i,prerrequisito
66439,psicopatologia,66446,psicologia del desarrollo,prerrequisito
66440,farmacologia,66431,microbiologia,prerrequisito
66440,farmacologia,66432,parasitologia,prerrequisito
66440,farmacologia,66433,patologia,prerrequisito
66441,semiologia,66431,microbiologia,prerrequisito
66441,semiologia,66432,parasitologia,prerrequisito
66441,semiologia,66433,patologia,prerrequisito
66441,semiologia,66436,salud familiar y comunitaria ii,prerrequisito
66441,semiologia,66463,procedimientos medicos basicos,prerrequisito
66442,metodologia y practica de la investigacion,66435,epidemiologia,prerrequisito
66443,medicina interna,66441,semiologia,prerrequisito
66447,pediatria,66443,medicina interna,prerrequisito
66453,cirugia,66447,pediatria,prerrequisito
66454,bioetica,66438,etica general,prerrequisito
66456,psiquiatria,66439,psicopatologia,prerrequisito
66459,salud publica,66435,epidemiologia,prerrequisito
66461,fisiologia,66409,fisica,prerrequisito
66461,fisiologia,66411,bioquimica i,prerrequisito
66462,embriologia,66423,histologia,prerrequisito
66463,procedimientos medicos basicos,66461,fisiologia,prerrequisito
66465,ginecoobstetricia,66453,cirugia,prerrequisito
66466,internado rotatorio i,66454,bioetica,prerrequisito
66466,internado rotatorio i,66455,problemas de contexto,prerrequisito
66466,internado rotatorio i,66456,psiquiatria,prerrequisito
66466,internado rotatorio i,66457,medicina legal toxicologia,prerrequisito
66466,internado rotatorio i,66458,administracion en salud,prerrequisito
66466,internado rotatorio i,66459,salud publica,prerrequisito
66466,internado rotatorio i,66460,salud ocupacional,prerrequisito
66466,internado rotatorio i,66464,electiva de profundizacion iii,prerrequisito
66466,internado rotatorio i,66465,ginecoobstetricia,prerrequisito
66467,internado rotatorio ii,66466,internado rotatorio i,prerrequisito
66501,bioquimica,66511,biologia molecular,prerrequisito
66501,bioquimica,66512,quimica analitica,prerrequisito
66508,genetica,66511,biologia molecular,prerrequisito
66510,morfofisiologia ii,66514,morfofisiologia i,prerrequisito
66510,morfofisiologia ii,66516,histologia,prerrequisito
66511,biologia molecular,66518,biologia celular,prerrequisito
66512,quimica analitica,66504,quimica general,prerrequisito
66514,morfofisiologia i,66518,biologia celular,prerrequisito
66516,histologia,66518,biologia celular,prerrequisito
66519,bacteriologia i,66511,biologia molecular,prerrequisito
66523,ingles ii,66517,ingles i,prerrequisito
66525,fisiopatologia,66510,morfofisiologia ii,prerrequisito
66526,hematologia i,66510,morfofisiologia ii,prerrequisito
66526,hematologia i,66529,inmunologia,correquisito
66527,micologia i,66519,bacteriologia i,prerrequisito
66528,bacteriologia ii,66519,bacteriologia i,prerrequisito
66529,inmunologia,66510,morfofisiologia ii,prerrequisito
66531,epidemiologia,66524,estadistica descriptiva,prerrequisito
66532,metodologia y practica de la investigacion,66531,epidemiologia,prerrequisito
66533,hematologia ii y banco de sangre,66526,hematologia i,prerrequisito
66533,hematologia ii y banco de sangre,66529,inmunologia,prerrequisito
66534,micologia ii,66527,micologia i,prerrequisito
66534,micologia ii,66529,inmunologia,prerrequisito
66535,bacteriologia iii,66528,bacteriologia ii,prerrequisito
66535,bacteriologia iii,66529,inmunologia,prerrequisito
66536,bioquimica clinica,66525,fisiopatologia,prerrequisito
66537,parasitologia i,66529,inmunologia,prerrequisito
66543,virologia,66529,inmunologia,prerrequisito
66544,parasitologia ii,66529,inmunologia,prerrequisito
66545,farmacotoxicologia,66536,bioquimica clinica,prerrequisito
66547,correlacion clinica i,66533,hematologia ii y banco de sangre,prerrequisito
66547,correlacion clinica i,66534,micologia ii,prerrequisito
66547,correlacion clinica i,66535,bacteriologia iii,prerrequisito
66547,correlacion clinica i,66536,bioquimica clinica,prerrequisito
66547,correlacion clinica i,66543,virologia,prerrequisito
66547,correlacion clinica i,66544,parasitologia ii,prerrequisito
66547,correlacion clinica i,66545,farmacotoxicologia,prerrequisito
66548,administracion en salud,66531,epidemiologia,prerrequisito
66551,laboratorio clinico.  practica de proyeccion social,66533,hematologia ii y banco de sangre,prerrequisito
66551,laboratorio clinico.  practica de proyeccion social,66534,micologia ii,prerrequisito
66551,laboratorio clinico.  practica de proyeccion social,66535,bacteriologia iii,prerrequisito
66551,laboratorio clinico.  practica de proyeccion social,66536,bioquimica clinica,prerrequisito
66551,laboratorio clinico.  practica de proyeccion social,66543,virologia,prerrequisito
66551,laboratorio clinico.  practica de proyeccion social,66544,parasitologia ii,prerrequisito
66551,laboratorio clinico.  practica de proyeccion social,66545,farmacotoxicologia,prerrequisito
66552,seminarios y monitorias,66547,correlacion clinica i,prerrequisito
66552,seminarios y monitorias,66548,administracion en salud,prerrequisito
66552,seminarios y monitorias,66549,electiva de profundizacion ii,prerrequisito
66552,seminarios y monitorias,66550,salud ocupacional,prerrequisito
66552,seminarios y monitorias,66551,laboratorio clinico.  practica de proyeccion social,prerrequisito
66553,salud publica,66548,administracion en salud,prerrequisito
66554,correlacion clinica ii,66547,correlacion clinica i,prerrequisito
66554,correlacion clinica ii,66548,administracion en salud,prerrequisito
66554,correlacion clinica ii,66550,salud ocupacional,prerrequisito
66554,correlacion clinica ii,66551,laboratorio clinico.  practica de proyeccion social,prerrequisito
66555,practica basica,66547,correlacion clinica i,prerrequisito
66555,practica basica,66548,administracion en salud,prerrequisito
66555,practica basica,66549,electiva de profundizacion ii,prerrequisito
66555,practica basica,66550,salud ocupacional,prerrequisito
66555,practica basica,66551,laboratorio clinico.  practica de proyeccion social,prerrequisito
66557,bioetica,66542,etica general,prerrequisito
66558,practica clinica,66552,seminarios y monitorias,prerrequisito
66558,practica clinica,66553,salud publica,prerrequisito
66558,practica clinica,66554,correlacion clinica ii,prerrequisito
66558,practica clinica,66555,practica basica,prerrequisito
66558,practica clinica,66556,electiva de profundizacion iii,prerrequisito
66558,practica clinica,66557,bioetica,prerrequisito
66559,seminario de investigacion,66532,metodologia y practica de la investigacion,prerrequisito
66559,seminario de investigacion,66557,bioetica,prerrequisito
66560,practica aplicada,66558,practica clinica,prerrequisito
66561,alternativa de grado,66559,seminario de investigacion,prerrequisito
66613,bioquimica,66604,quimica,prerrequisito
66613,bioquimica,66605,biologia,prerrequisito
66614,morfofisiologia i,66605,biologia,prerrequisito
66616,fundamentos del cuidado de enfermeria,66608,introduccion al programa,prerrequisito
66617,principios basicos en salud,66608,introduccion al programa,prerrequisito
66617,principios basicos en salud,66614,morfofisiologia i,correquisito
66622,inmunologia,66605,biologia,prerrequisito
66622,inmunologia,66623,microbiologia,correquisito
66623,microbiologia,66613,bioquimica,prerrequisito
66624,morfofisiologia ii,66614,morfofisiologia i,prerrequisito
66625,epidemiologia,66615,estadistica descriptiva,prerrequisito
66626,cuidados de enfermeria a la persona y a la familia,66616,fundamentos del cuidado de enfermeria,prerrequisito
66626,cuidados de enfermeria a la persona y a la familia,66617,principios basicos en salud,prerrequisito
66627,salud ocupacional,66616,fundamentos del cuidado de enfermeria,prerrequisito
66628,bioetica,66619,etica,prerrequisito
66629,ingles ii,66621,ingles i,prerrequisito
66630,patologia,66624,morfofisiologia ii,prerrequisito
66631,farmacologia,66613,bioquimica,prerrequisito
66631,farmacologia,66624,morfofisiologia ii,prerrequisito
66632,metodologia y practica de la investigacion,66625,epidemiologia,prerrequisito
66633,cuidado de enfermeria a comunidades,66626,cuidados de enfermeria a la persona y a la familia,prerrequisito
66637,"cuidado integral a la mujer, al lactante, al nino y al adolescente",66630,patologia,prerrequisito
66637,"cuidado integral a la mujer, al lactante, al nino y al adolescente",66631,farmacologia,prerrequisito
66637,"cuidado integral a la mujer, al lactante, al nino y al adolescente",66633,cuidado de enfermeria a comunidades,prerrequisito
66642,cuidado integral al adulto,66637,"cuidado integral a la mujer, al lactante, al nino y al adolescente",prerrequisito
66644,seminario de investigacion,66632,metodologia y practica de la investigacion,prerrequisito
66645,administracion del recurso humano,66641,administracion en salud,prerrequisito
66646,"cuidado enfermeria en urgencias, unidad de cuidado intensivo y cirugia",66642,cuidado integral al adulto,prerrequisito
66648,practica profesional,66601,formacion integral i,prerrequisito
66648,practica profesional,66602,expresion oral y escrita,prerrequisito
66648,practica profesional,66603,deporte formativo,prerrequisito
66648,practica profesional,66604,quimica,prerrequisito
66648,practica profesional,66605,biologia,prerrequisito
66648,practica profesional,66606,logica,prerrequisito
66648,practica profesional,66607,informatica basica,prerrequisito
66648,practica profesional,66608,introduccion al programa,prerrequisito
66648,practica profesional,66609,constitucion y formacion ciudadana,prerrequisito
66648,practica profesional,66610,humanidades,prerrequisito
66648,practica profesional,66611,formacion integral ii,prerrequisito
66648,practica profesional,66612,saneamiento ambiental,prerrequisito
66648,practica profesional,66613,bioquimica,prerrequisito
66648,practica profesional,66614,morfofisiologia i,prerrequisito
66648,practica profesional,66615,estadistica descriptiva,prerrequisito
66648,practica profesional,66616,fundamentos del cuidado de enfermeria,prerrequisito
66648,practica profesional,66617,principios basicos en salud,prerrequisito
66648,practica profesional,66618,electiva libre i,prerrequisito
66648,practica profesional,66619,etica,prerrequisito
66648,practica profesional,66620,psicologia,prerrequisito
66648,practica profesional,66621,ingles i,prerrequisito
66648,practica profesional,66622,inmunologia,prerrequisito
66648,practica profesional,66623,microbiologia,prerrequisito
66648,practica profesional,66624,morfofisiologia ii,prerrequisito
66648,practica profesional,66625,epidemiologia,prerrequisito
66648,practica profesional,66626,cuidados de enfermeria a la persona y a la familia,prerrequisito
66648,practica profesional,66627,salud ocupacional,prerrequisito
